rank,company,founded,employees,score,ceo,state,hq,industry
416,Network Contacts,2016,"1,001 - 5,000",7.97,Lelio Borgherese,Lombardy,Molfetta,"Employment Agencies, Real Estate, General Services"
417,Crédit Agricole,1860,"10,001 - 50,000",7.97,Giampiero Maioli,Sicily,Parma,"Banks, Insurance and Financial Services"
418,Unico - La Farmacia Dei Farmacisti,2002,"501 - 1,000",7.96,Paolo Agostinelli,Lombardy,Lainate,"Pharmaceutical, Chemical and Biotechnology"
419,Manpower,1994,"1,001 - 5,000",7.96,Anna Gionfriddo,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
420,Banca del Piemonte,1912,200 - 500,7.94,Camillo Venesio,Piedmont,Torino,"Banks, Insurance and Financial Services"
421,Bottega Verde,1993,"501 - 1,000",7.94,Benedetto Lavino,Tuscany,Pienza,"Food and Beverages, Other Non-Durable Consumer Goods"
422,Gruppo Mutuionline,2000,"1,001 - 5,000",7.93,Marco Pescarmona,Lombardy,Milano,"Banks, Insurance and Financial Services"
423,Artsana Group,1946,"5,001 - 10,000",7.92,Nicola Zotta,Lombardy,Grandate,Finished Products and Consumer Durables
424,Gardaland,1975,"501 - 1,000",7.92,Aldo Vigevani,Veneto,Castelnuovo Del Garda,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
425,Bristol Myers Squibb,1946,200 - 500,7.91,Regina Vasiliou,Lazio,Roma,"Pharmaceutical, Chemical and Biotechnology"
426,Roadhouse,2001,"1,001 - 5,000",7.91,Nicolas Bigard,Emilia-Romagna,Castelvetro,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
427,SEDA,1964,"501 - 1,000",7.91,Giovanni De Rosa,Campania,Arzano,"Products for Industry, Construction and Agriculture (Production and Processing)"
428,CIVIS,1971,"1,001 - 5,000",7.9,Matteo Costante,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
429,Poliform,1970,"501 - 1,000",7.9,Giovanni Anzani,Lombardy,Inverigo,Finished Products and Consumer Durables
430,Abbanoa,2005,"1,001 - 5,000",7.89,Franco Piga,Sardinia,Nuoro,"Raw Materials, Energy, Procurement and Disposal"
431,Just Eat,2011,200 - 500,7.87,Daniele Contini,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
432,Elior Ristorazione,1954,"5,001 - 10,000",7.87,Rosario Ambrosino,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
433,Max Mara,1951,"501 - 1,000",7.87,Eugenio Sidoli,Emilia-Romagna,Cavriago,"Fashion, Accessories, Sports Equipment (Production and Trade)"
434,KPMG,1987,"5,001 - 10,000",7.87,Mario Corti,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
435,Lucart Group,1953,"1,001 - 5,000",7.87,Massimo Pasqualini,Tuscany,Porcari,Finished Products and Consumer Durables
436,Primark,2016,"1,001 - 5,000",7.86,Luca Ciuffreda,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
437,Medihospes ONLUS,2008,"1,001 - 5,000",7.86,Camillo Aceto,Apulia,Bari,Health and Social
438,Telecontrol,1947,"501 - 1,000",7.86,Mariangela Brendolan,Piedmont,Rivoli,"Consulting, Agencies, Law Firms and Auditing"
439,Benetton Group,1965,"1,001 - 5,000",7.85,Claudio Sforza,Veneto,Ponzano Veneto,"Fashion, Accessories, Sports Equipment (Production and Trade)"
440,Cotral,1976,"1,001 - 5,000",7.85,Amalia Colaceci,Lazio,Roma,Transportation and Logistics
441,San Benedetto,1956,"1,001 - 5,000",7.83,Enrico Zoppas,Veneto,Scorzè,"Food and Beverages, Other Non-Durable Consumer Goods"
442,Original Marines,1983,"1,001 - 5,000",7.83,Antonio Di Vincenzo,Campania,Nola,"Fashion, Accessories, Sports Equipment (Production and Trade)"
443,Franke Group,1911,200 - 500,7.83,Alexander Pieper,Marche,Fabriano,Finished Products and Consumer Durables
444,AstraZeneca,1999,"1,001 - 5,000",7.81,Claudio Longo,Lombardy,Milano,"Pharmaceutical, Chemical and Biotechnology"
445,Altea Federation,1993,"1,001 - 5,000",7.8,Andrea Ruscica,Lombardy,Milano,"Consulting, Agencies, Law Firms and Auditing"
446,Fidia farmaceutici,1946,"1,001 - 5,000",7.8,Carlo Pizzoccari,Veneto,Abano Terme,"Pharmaceutical, Chemical and Biotechnology"
447,Cambielli Edilfriuli,2011,"1,001 - 5,000",7.8,Tullio di Battista,Lombardy,Cinisello Balsamo,Building and Construction
448,Ocme,1954,"1,001 - 5,000",7.79,Gaetano Libratti,Emilia-Romagna,Parma,Mechanical Engineering and Plant Engineering
449,CIR Food,1992,"10,001 - 50,000",7.78,Chiara Nasi,Emilia-Romagna,Reggio Emilia,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
450,Lfoundry,2008,"1,001 - 5,000",7.77,Marcello D'Antiochia,Abruzzo,Avezzano,Mechanical Engineering and Plant Engineering
