rank,company,founded,employees,score,ceo,state,hq,industry
445,Paccar,1951,"10,001 - 50,000",67.24,Mark C. Pigott,United States,Bellevue,Automotive (Automotive and Suppliers)
446,Bechtel,1906,"50,001 - 100,000",67.2,Brendan Bechtel,United States,Reston,"Construction, Oil & Gas Operations, Mining and Chemicals"
447,Lufthansa,1953,"50,001 - 100,000",67.19,Carsten Spohr,Germany,Cologne,Transportation and Logistics
448,Dupont de Nemours,2017,"10,001 - 50,000",67.16,Edward D. Breen,United States,Wilmington,"Construction, Oil & Gas Operations, Mining and Chemicals"
449,Altrad Participations,1985,"50,001 - 100,000",67.15,Jan Vanderstraeten Ran Oren,France,Montpellier,"Construction, Oil & Gas Operations, Mining and Chemicals"
450,Red Bull,1987,"10,001 - 50,000",67.06,Oliver Mintzlaff Franz Watzlawick,Austria,Fuschl,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
451,AstraZeneca,1999,"50,001 - 100,000",67.05,Pascal Soriot,United Kingdom,Cambridge,Drugs & Biotechnology
452,AVL,1948,"10,001 - 50,000",67.04,Helmut O. List,Austria,Graz,Automotive (Automotive and Suppliers)
453,Singapore Telecommunications,1879,"10,001 - 50,000",67.04,Kuan Moon Yuen,Singapore,Singapore,"Telecommunications Services, Cable Supplier"
454,Land Bank of the Philippines,1963,"5,001 - 10,000",67.03,Lynette Ortiz,Philippines,Manila,Banking and Financial Services
455,Carl-Zeiss,1846,"10,001 - 50,000",67.02,Karl Lamprecht,Germany,Oberkochen,"Engineering, Manufacturing"
456,Thai Beverage,2003,"50,001 - 100,000",67,Thapana Sirivadhanabhakdi,Thailand,Bangkok,Retail and Wholesale
457,Fielmann,1972,"10,001 - 50,000",66.98,Marc Fielmann,Germany,Hamburg,Retail and Wholesale
458,MAIF,1934,"5,001 - 10,000",66.94,Pascal Demurger,France,Niort,Insurance
459,UBS Group,1998,"100,001 - 500,000",66.89,Sergio P. Ermotti,Switzerland,Zürich,Banking and Financial Services
460,Jtekt,2006,"10,001 - 50,000",66.88,Yoshihito Kondo,Japan,Kariya,Automotive (Automotive and Suppliers)
461,Enbw Energie Baden-Wurttemberg,1997,"10,001 - 50,000",66.86,Andreas Schell,Germany,Karlsruhe,Utilities
462,Arla Foods,2000,"10,001 - 50,000",66.82,Peder Tuborgh,Denmark,Viby,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
463,Axa,1946,"100,001 - 500,000",66.81,Thomas Buberl,France,Paris,Insurance
464,Stellantis,2021,"100,001 - 500,000",66.81,Carlos Tavares,Netherlands,Hoofddorp,Automotive (Automotive and Suppliers)
465,CNH Industrial,2012,"10,001 - 50,000",66.8,Gerrit Marx,Netherlands,Amsterdam,"Engineering, Manufacturing"
466,HSBC,1865,"100,001 - 500,000",66.72,Noel Quinn,United Kingdom,London,Business Services & Supplies
467,Ferrovial,1952,"10,001 - 50,000",66.69,Ignacio Madridejos,Netherlands,Amsterdam,"Construction, Oil & Gas Operations, Mining and Chemicals"
468,SBA Communications,1989,"1,001 - 5,000",66.67,Brendan T. Cavanagh,United States,Boca Raton,Banking and Financial Services
469,Realogy,2006,"5,001 - 10,000",66.62,Ryan M. Schneider,United States,Madison,Business Services & Supplies
470,NWD,1970,"10,001 - 50,000",66.61,Cheng Kar-Shun,Hong Kong,Hongkong,Conglomerate
471,Stanley Black & Decker,1843,"10,001 - 50,000",66.58,Donald Allan,United States,New Britain,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
472,TCL Technology,1981,"10,001 - 50,000",66.56,Li Dongsheng,China,Shenzhen,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
473,Pricewaterhousecoopers,1849,"100,001 - 500,000",66.54,Bob Moritz,United Kingdom,London,Business Services & Supplies
474,Newmont Mining,1921,"10,001 - 50,000",66.51,Tom Palmer,United States,Denver,"Construction, Oil & Gas Operations, Mining and Chemicals"
475,DoorDash,2013,"10,001 - 50,000",66.5,Tony Xu,United States,San Francisco,"IT, Internet, Software & Services"
476,Deutsche Post,1995,"500,001 - 1,000,000",66.47,Tobias Meyer,Germany,Bonn,Transportation and Logistics
477,Aeci,1896,"5,001 - 10,000",66.4,Holger Riemensperger,South Africa,Johannesburg,"Construction, Oil & Gas Operations, Mining and Chemicals"
478,Infosys,1981,"100,001 - 500,000",66.37,Salil Parekh,India,Bangalore,Professional Services
479,Grupo ACS,1997,"100,001 - 500,000",66.37,Florentino Pérez Rodríguez,Spain,Madrid,"Construction, Oil & Gas Operations, Mining and Chemicals"
480,SAIC Motor,1955,"10,001 - 50,000",66.36,Wang Xiaoqiu,China,Shanghai,Automotive (Automotive and Suppliers)
481,Toray Industries,1926,"10,001 - 50,000",66.32,Mitsuo Ohya,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
482,Automatic Data Processing,1949,>1000000,66.32,Carlos A. Rodriguez,United States,Roseland,"IT, Internet, Software & Services"
483,Sappi,1936,"10,001 - 50,000",66.29,Stephen Robert Binnie,South Africa,Johannesburg,"Construction, Oil & Gas Operations, Mining and Chemicals"
484,Telmex,1947,"10,001 - 50,000",66.28,Hector Slim Seade,Mexico,Mexico City,"Telecommunications Services, Cable Supplier"
485,Bank of China,1912,"100,001 - 500,000",66.28,Sun Yu,China,Beijing,Banking and Financial Services
486,Hyundai Heavy Industries,2017,"10,001 - 50,000",66.25,Lee Sang-kyun,South Korea,Seoul,"Construction, Oil & Gas Operations, Mining and Chemicals"
487,AAC Technologies,1993,"10,001 - 50,000",66.16,Pan Benjamin Zhengmin,Hong Kong,Hong Kong,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
488,Next,1864,"10,001 - 50,000",66.16,Simon Wolfson,United Kingdom,Leicester,"Clothing, Shoes, Sports Equipment"
489,Energie AG Oberoesterreich,1892,"5,001 - 10,000",66.15,Leonhard Schitter,Austria,Linz,Utilities
490,Lexmark,1991,"5,001 - 10,000",66.14,Allen Waugerman,United States,Lexington,"IT, Internet, Software & Services"
491,Southwest Airlines,1967,"50,001 - 100,000",66.13,Bob Jordan,United States,Dallas,Transportation and Logistics
492,Kikkoman,1917,"5,001 - 10,000",66.12,Shozaburo Nakano,Japan,Noda,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
493,Eaton,1911,"50,001 - 100,000",66.12,Craig Arnold,Ireland,Dublin,Transportation and Logistics
494,CCL Industries,1951,"10,001 - 50,000",66.12,Geoffrey Martin,Canada,Toronto,Business Services & Supplies
495,Covéa,1999,"10,001 - 50,000",66.11,Thierry Derez,France,Paris,Insurance
496,Nasdaq,1971,"5,001 - 10,000",66.07,Adena Friedman,United States,New York,Banking and Financial Services
497,AMC Entertainment,1920,"10,001 - 50,000",66.05,Adam Aron,United States,Kansas City,Travel & Leisure
498,Saudi Electricity,2000,"10,001 - 50,000",65.98,Waleed Abdullah Al-Saadi,Saudi Arabia,Riyadh,Utilities
499,Nokia,1865,"50,001 - 100,000",65.89,Pekka Lundmark,Finland,Espoo,"Telecommunications Services, Cable Supplier"
500,Pacific Century Group (PCG),1993,"10,001 - 50,000",65.84,Richard Li,Hong Kong,Hong Kong,Conglomerate
