rank,company,founded,employees,score,ceo,state,hq,industry
484,Alaska Airlines,1932,"10,001 - 50,000",73.17,Ben Minicucci,Washington,SeaTac,Transportation and Logistics
485,Bloomberg,1981,"10,001 - 50,000",73.17,Vladimir Kliatchko,New York,New York,Media & Advertising
486,ARCADIS,1888,"10,001 - 50,000",73.17,Alan Brookes,Colorado,Highlands Ranch,Professional Services
487,Carter's,1865,"10,001 - 50,000",73.16,Michael D. Casey,Georgia,Braselton,"Clothing, Shoes, Sports Equipment"
488,Famous Footwear,1960,"5,001 - 10,000",73.16,Jay Schmidt,Missouri,St. Louis,Retail and Wholesale
489,Swagelok,1947,"5,001 - 10,000",73.1,Thomas F. Lozick,Ohio,Solon,"Engineering, Manufacturing"
490,Noodles & Company,1995,"5,001 - 10,000",73.04,Drew Madsen,Colorado,Broomfield,Restaurants
491,DHL,1969,"500,001 - 1,000,000",72.95,Patrick Kelleher,North Rhine-Westphalia,Bonn,Transportation and Logistics
492,Hyatt,1957,"50,001 - 100,000",72.93,Mark S. Hoplamazian,Illinois,Chicago,Travel & Leisure
493,Saint-Gobain,1665,"10,001 - 50,000",72.91,Tom Kinsky,Pennsylvania,Malvern,"Engineering, Manufacturing"
494,Meijer,1934,>10000,72.9,Rick Keyes,Michigan,Grand Rapids,Retail and Wholesale
495,Paylocity,1997,"5,001 - 10,000",72.85,Steve Beauchamp Toby Williams,Illinois,Arlington Heights,IT Software & Services
496,Chevron,1879,"10,001 - 50,000",72.84,Michael K. Wirth,California,San Ramon,"Construction, Chemicals, Raw Materials"
497,Apex Systems,1995,>1000,72.63,Sean Casey,Virginia,Glen Allen,Business Services & Supplies
498,Rack Room Shoes,1974,>1000,72.63,Mark Lardie,North Carolina,Charlotte,"Clothing, Shoes, Sports Equipment"
499,Aimbridge Hospitality,2003,"50,001 - 100,000",72.49,Mark Tamis,Texas,Plano,Travel & Leisure
500,Royal Caribbean Group,1997,"1,001 - 5,000",72.39,Jason Liberty,Florida,Miami,Travel & Leisure
