rank,company,founded,employees,score,ceo,state,hq,industry
449,Air Liquide,1902,"50,001 - 100,000",74.39,Francois Jackow,France,Paris,"Construction, Oil & Gas Operations, Mining and Chemicals"
450,Jungheinrich,1953,"10,001 - 50,000",74.39,Lars Brzoska,Germany,Hamburg,Transportation and Logistics
451,Canadian Natural Resources,1973,"10,001 - 50,000",74.36,N. Murray Edwards,Canada,Calgary,"Construction, Oil & Gas Operations, Mining and Chemicals"
452,BP,1909,"50,001 - 100,000",74.33,Bernard Looney,United Kingdom,London,"Construction, Oil & Gas Operations, Mining and Chemicals"
453,Robert Half International,1948,"10,001 - 50,000",74.33,M. Keith Waddell,United States,Menlo Park,Business Services & Supplies
454,SMA Solar Technology,1981,"1,001 - 5,000",74.31,Juergen Reinert,Germany,Niestetal,"Engineering, Manufacturing"
455,Fortis Inc,1987,"5,001 - 10,000",74.30,David Hutchens,Canada,St. John's,Utilities
456,Deloitte,1845,"100,001 - 500,000",74.28,Joe Ucuzoglu,United Kingdom,London,Professional Services
457,Mapletree,2000,"1,001 - 5,000",74.27,Hiew Yoon Khong,Singapore,Singapore,Business Services & Supplies
458,Banco Bradesco,1943,"50,001 - 100,000",74.26,Octavio de Lazari Junior,Brazil,Osasco,Banking and Financial Services
459,Signa Holding,2000,"10,001 - 50,000",74.23,Dieter Berninghaus,Austria,Innsbruck,Professional Services
460,AmRest,1993,"10,001 - 50,000",74.23,Luis Comas,Spain,Madrid,Restaurants
461,Electrolux Group,1919,"50,001 - 100,000",74.22,Jonas Samuelson,Sweden,Stockholm,"Engineering, Manufacturing"
462,Shanghai Tunnel Engineering,1965,"10,001 - 50,000",74.19,Xiao Dong Song,Singapore,Singapore,"Engineering, Manufacturing"
463,Air Products & Chemicals,1940,"10,001 - 50,000",74.18,Seifi Ghasemi,United States,Allentown,"Construction, Oil & Gas Operations, Mining and Chemicals"
464,Atlas Copco,1873,"10,001 - 50,000",74.14,Mats Rahmström,Sweden,Nacka,"Engineering, Manufacturing"
465,Hyundai Green Food,1968,"5,001 - 10,000",74.10,Park Hong Jin,South Korea,Yongin-si,Retail and Wholesale
466,HD Hyundai,2017,"10,001 - 50,000",74.09,Lee Sang-kyun,South Korea,Seoul,"Construction, Oil & Gas Operations, Mining and Chemicals"
467,Draxlmaier Group,1958,"50,001 - 100,000",74.09,Stefan Brandl Jan Reblin,Germany,Vilsburg,Automotive (Automotive and Suppliers)
468,Axpo Holding,2001,"5,001 - 10,000",74.07,Cristoph Brand,Switzerland,Baden,Utilities
469,Fast Retailing,1963,"50,001 - 100,000",74.07,Tadashi Yanai,Japan,Yamaguchi,Retail and Wholesale
470,PKN Orlen,1999,"10,001 - 50,000",74.05,Daniel Obajtek,Poland,Płock,"Construction, Oil & Gas Operations, Mining and Chemicals"
471,HubSpot,2006,"5,001 - 10,000",74.00,Yamini Rangan,United States,Cambridge,"IT, Internet, Software & Services"
472,James Hardie Industries,1888,"5,001 - 10,000",73.96,Aaron Erter,Ireland,Dublin,"Construction, Oil & Gas Operations, Mining and Chemicals"
473,Carrefour,1959,"100,001 - 500,000",73.96,Alexandre Bompard,France,Massy,Retail and Wholesale
474,Celltrion,1991,"1,001 - 5,000",73.93,Kee Woo-sung,South Korea,Incheon,Drugs & Biotechnology
475,Groupe BPCE,2009,"50,001 - 100,000",73.90,Nicolas Namias,France,Paris,Banking and Financial Services
476,Skanska,1887,"10,001 - 50,000",73.90,Anders Danielsson,Sweden,Stockholm,"Construction, Oil & Gas Operations, Mining and Chemicals"
477,Recruit,1963,"50,001 - 100,000",73.88,Hisayuki Idekoba,Japan,Tokyo,Media & Advertising
478,Mitsubishi Heavy Industries,1884,"50,001 - 100,000",73.82,Seiji Izumisawa,Japan,Tokyo,"Engineering, Manufacturing"
479,Hana Financial Group,2005,"10,001 - 50,000",73.77,Ham Young-Joo,South Korea,Seoul,Banking and Financial Services
480,Las Vegas Sands,1988,"10,001 - 50,000",73.76,Robert G. Goldstein,United States,Las Vegas,Travel & Leisure
481,Europcar Mobility Group,2006,"5,001 - 10,000",73.75,Alain Favey,France,Paris,Travel & Leisure
482,Natura & Co,1969,"10,001 - 50,000",73.66,Fabio Barbosa,Brazil,São Paulo,Retail and Wholesale
483,Gilead Sciences,1987,"10,001 - 50,000",73.66,Daniel O'Day,United States,Foster City,Drugs & Biotechnology
484,Brose Fahrzeugteile,1908,"10,001 - 50,000",73.66,Ulrich Schrickel,Germany,Coburg,Automotive (Automotive and Suppliers)
485,Papa John's International,1984,"10,001 - 50,000",73.65,Robert Lynch,United States,Louisville,Restaurants
486,Standard Industries,1886,"10,001 - 50,000",73.61,David Millstone David Winter,United States,New York,"Engineering, Manufacturing"
487,Landesbank Baden-Wuerttemberg,1999,"10,001 - 50,000",73.60,Rainer Neske,Germany,Stuttgart,Banking and Financial Services
488,Shimizo Corporation,1804,"10,001 - 50,000",73.59,Kazuyuki Inoue,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
489,Blum Group,1952,"5,001 - 10,000",73.58,Philipp Blum Martin Blum,Austria,Höchst,"Engineering, Manufacturing"
490,Five Guys,1986,"1,001 - 5,000",73.58,Jerry Murrell,United States,Lorton,Restaurants
491,ICICI Bank,1994,"100,001 - 500,000",73.57,Sandeep Bakhshi,India,Vadodara,Banking and Financial Services
492,SNCF Group,1938,"100,001 - 500,000",73.56,Jean-Pierre Farandou,France,Saint-Denis,Transportation and Logistics
493,Baxter,1931,"50,001 - 100,000",73.56,Jose E. Almeida,United States,Deerfield,Health Care Equipment & Services
494,CDW Corp,1984,"10,001 - 50,000",73.56,Christine A. Leahy,United States,Lincolnshire,Business Services & Supplies
495,John Lewis Partnership,1929,"50,001 - 100,000",73.55,Nish Kankiwala,United Kingdom,London,Retail and Wholesale
496,Seiko Epson,1942,"50,001 - 100,000",73.50,Yasunori Ogawa,Japan,Nagano,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
497,Nice,1986,"5,001 - 10,000",73.47,Barak Eilam,Israel,Ra'anana,"Telecommunications Services, Cable Supplier"
498,Six Flags,1961,"10,001 - 50,000",73.41,Selim Bassoul,United States,Arlington,Travel & Leisure
499,ByteDance,2012,"100,001 - 500,000",73.38,Liang Rubo,China,Beijing,"IT, Internet, Software & Services"
500,Geely,1986,"100,001 - 500,000",73.36,Gan Jia yue,China,Hangzhou,Automotive (Automotive and Suppliers)
501,Old Dominion Freight Line,1934,"10,001 - 50,000",73.34,Kevin Freeman,United States,Thomasville,Transportation and Logistics
502,Asurion,1994,"10,001 - 50,000",73.29,Tony Detter,United States,Nashville,Insurance
503,DuPont,2017,"10,001 - 50,000",73.28,Edward D. Breen,United States,Wilmington,"Construction, Oil & Gas Operations, Mining and Chemicals"
504,Apar Technologies,2006,"1,001 - 5,000",73.27,Sai Sudhakar,Singapore,Singapore,"IT, Internet, Software & Services"
505,Agence France-Presse (AFP),1835,"1,001 - 5,000",73.22,Fabrice Fries,France,Paris,Media & Advertising
506,EGGER,1961,"10,001 - 50,000",73.22,Thomas Leissing,Austria,St. Johann in Tirol,"Engineering, Manufacturing"
507,CACI International,1962,"10,001 - 50,000",73.20,John S. Mengucci,United States,Reston,Professional Services
508,Les Mousquetaires,1969,"100,001 - 500,000",73.19,Thierry Cotillard,France,Bondoufle,Retail and Wholesale
509,Veolia,1853,"100,001 - 500,000",73.17,Estelle Brachlianoff,France,Paris,Utilities
510,Morgan Stanley,1924,"50,001 - 100,000",73.15,James Patrick Gorman,United States,New York,Banking and Financial Services
511,HCL Group,1976,"100,001 - 500,000",73.14,C Vijayakumar,India,Noida,Professional Services
512,Fincantieri,1959,"10,001 - 50,000",73.13,Pierroberto Folgiero,Italy,Trieste,"Engineering, Manufacturing"
513,Acciona,1997,"10,001 - 50,000",73.07,Jose Manuel Entrecanales Domecq,Spain,Alcobendas,Conglomerate
514,Pandora,1982,"10,001 - 50,000",73.06,Alexander Lacik,Denmark,Copenhagen,Retail and Wholesale
515,Novo Nordisk,1923,"50,001 - 100,000",73.05,Lars Fruergaard Jørgensen,Denmark,Bagsværd,Banking and Financial Services
516,Accenture,1989,"500,001 - 1,000,000",73.05,Julie Sweet,Ireland,Dulin,Professional Services
517,Vodafone Group,1984,"100,001 - 500,000",73.04,Margherita Della Valle,United Kingdom,Berkshire,"Telecommunications Services, Cable Supplier"
518,Micro-Star International,1986,"10,001 - 50,000",73.02,Eric Lindberg,Taiwan,New Taipei City,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
519,Bechtle,1983,"10,001 - 50,000",73.01,Thomas Olemotz,Germany,Neckarsulm,"Construction, Oil & Gas Operations, Mining and Chemicals"
520,EssilorLuxottica,2018,"100,001 - 500,000",72.98,Francesco Milleri,France,Paris,"Clothing, Shoes, Sports Equipment"
521,Mango,1984,"10,001 - 50,000",72.98,Toni Ruiz,Spain,Barcelona,"Clothing, Shoes, Sports Equipment"
522,Elbit Systems,1953,"10,001 - 50,000",72.98,Bezhalel Machlis,Israel,Haifa,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
523,Hermès International,1837,"10,001 - 50,000",72.96,Axel Dumas Henri-Louis Bauer,France,Paris,Retail and Wholesale
524,Medicover,1995,"10,001 - 50,000",72.95,Fredrik Ragmark,Sweden,Stockholm,Health Care Equipment & Services
525,Ceconomy,2017,"10,001 - 50,000",72.92,Karsten Wildberger,Germany,Düsseldorf,Retail and Wholesale
526,Eurospin Italia,1993,"10,001 - 50,000",72.91,Mario Borrelli,Italy,Rome,Retail and Wholesale
527,OTIS,1853,"50,001 - 100,000",72.91,Judy Marks,United States,Farmington,"Engineering, Manufacturing"
528,GAP,1969,"50,001 - 100,000",72.86,Richard Dickson,United States,San Francisco,"Clothing, Shoes, Sports Equipment"
529,BBK Electronics,1995,"10,001 - 50,000",72.84,Duan Yongping,China,Guangzhou,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
530,AAC Technologies,1993,"10,001 - 50,000",72.82,Pan Benjamin Zhengmin,Hong Kong,Hong Kong,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
531,Stellantis,2021,"100,001 - 500,000",72.81,Carlos Tavares,Netherlands,Hoofddorp,Automotive (Automotive and Suppliers)
532,Raiffeisen Bank International,2010,"10,001 - 50,000",72.80,Johann Strobl,Austria,Vienna,Banking and Financial Services
533,AIA Group,1919,"10,001 - 50,000",72.75,Lee Yuan Siong,Hong Kong,Hong Kong,Banking and Financial Services
534,TSMC,1987,"50,001 - 100,000",72.72,C.C. Wei,Taiwan,Hsinchu,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
535,Levi Strauss,1853,"10,001 - 50,000",72.72,Chip Bergh,United States,San Francisco,"Clothing, Shoes, Sports Equipment"
536,Align Technology,1997,"10,001 - 50,000",72.71,Joseph M. Hogan,United States,Tempe,"Engineering, Manufacturing"
537,ManpowerGroup,1990,"10,001 - 50,000",72.68,Jonas Prising,United States,Milwaukee,Business Services & Supplies
538,Keller Williams Realty,1983,"100,001 - 500,000",72.67,Gary Keller,United States,Austin,Business Services & Supplies
539,Munich Re Group,1880,"10,001 - 50,000",72.65,Joachim Wenning,Germany,Munich,Banking and Financial Services
540,Quest Diagnostics,1967,"10,001 - 50,000",72.63,Jim Davis,United States,Secaucus,Drugs & Biotechnology
541,Lam Research,1980,"10,001 - 50,000",72.60,Timothy Archer,United States,Fremont,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
542,KLA Corporation,1997,"10,001 - 50,000",72.59,Richard P. Wallace,United States,Milpitas,"IT, Internet, Software & Services"
543,China Communications Construction Company,2005,"100,001 - 500,000",72.56,Wang Haihuai,China,Beijing,"Construction, Oil & Gas Operations, Mining and Chemicals"
544,Harvey Norman,1982,"5,001 - 10,000",72.56,Kay Lesley Page,Australia,Sydney,Retail and Wholesale
545,Elevance Health,2004,"50,001 - 100,000",72.54,Gail Koziara Boudreaux,United States,Indianapolis,Healthcare & Social
546,International Airlines Group,2011,"50,001 - 100,000",72.54,Luis Gallego,United Kingdom,London,Transportation and Logistics
547,Porr,1869,"10,001 - 50,000",72.53,Karl-Heinz Strauss,Austria,Vienna,"Construction, Oil & Gas Operations, Mining and Chemicals"
548,Schmitz Cargobull,1892,"5,001 - 10,000",72.52,Andreas Schmitz,Germany,Horstmar,"Engineering, Manufacturing"
549,Red Bull,1987,"10,001 - 50,000",72.43,Oliver Mintzlaff Franz Watzlawick,Austria,Fuschl,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
550,Sinopec Group,2000,"100,001 - 500,000",72.41,Zhao Dong,China,Beijing,"Construction, Oil & Gas Operations, Mining and Chemicals"
551,FAW Group,1953,"100,001 - 500,000",72.28,Qiu Xiandong,China,Changchun,Automotive (Automotive and Suppliers)
552,DEKRA,1925,"10,001 - 50,000",72.27,Stan Zurkiewicz,Germany,Stuttgart,Professional Services
553,Komatsu,1921,"50,001 - 100,000",72.26,Hiroyuki Ogawa,Japan,Tokyo,"Engineering, Manufacturing"
554,Lush,1995,"10,001 - 50,000",72.25,Mark Constantine,United Kingdom,Poole,Retail and Wholesale
555,Omron Corporation,1933,"10,001 - 50,000",72.24,Yoshihito Yamada,Japan,Kyoto,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
556,AstraZeneca,1999,"50,001 - 100,000",72.24,Pascal Soriot,United Kingdom,Cambridge,Drugs & Biotechnology
557,Agilent Technologies,1999,"10,001 - 50,000",72.21,Mike McMullen,United States,Santa Clara,Health Care Equipment & Services
558,BayWa,1923,"10,001 - 50,000",72.09,Marcus Pöllinger,Germany,Munich,"Construction, Oil & Gas Operations, Mining and Chemicals"
559,Shanghai Huayi Group,1992,"10,001 - 50,000",72.09,Xun Feng Liu,China,Shanghai,"Construction, Oil & Gas Operations, Mining and Chemicals"
560,Jardine Matheson,1832,"100,001 - 500,000",72.09,Ben Keswick,China,Hong Kong,Conglomerate
561,Shell,2005,"50,001 - 100,000",72.02,Wael Sawan,Netherlands,Den Haag,"Construction, Oil & Gas Operations, Mining and Chemicals"
562,Generali Group,1831,"50,001 - 100,000",71.97,Philippe Donnet,Italy,Trieste,Insurance
563,BOE Technology Group,1993,"50,001 - 100,000",71.93,Chen Yanshun,China,Beijing,"Engineering, Manufacturing"
564,Deutsche Post DHL Group,1995,"500,001 - 1,000,000",71.90,Tobias Meyer,Germany,Bonn,Transportation and Logistics
565,BW Group,1955,"1,001 - 5,000",71.87,Andreas Sohmen-Pao,Bermuda,Hamilton,Transportation and Logistics
566,Citigroup,1998,"100,001 - 500,000",71.84,Jane Fraser,United States,New York,Banking and Financial Services
567,Jetblue Airways,1998,"10,001 - 50,000",71.81,Robin Hayes,United States,Long Island City,Transportation and Logistics
568,Artsana Group,1946,"5,001 - 10,000",71.78,Nicola Zotta,Italy,Grandate,Health Care Equipment & Services
569,Sainsbury's,1869,"100,001 - 500,000",71.78,Simon Roberts,United Kingdom,London,Retail and Wholesale
570,Anhui Construction Engineering Group,1952,"10,001 - 50,000",71.77,Zhao Shiyun,China,Hefei,"Construction, Oil & Gas Operations, Mining and Chemicals"
571,Bell Food Group,1869,"10,001 - 50,000",71.77,Lorenz Wyss,Switzerland,Basel,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
572,Crédit Agricole,2000,"50,001 - 100,000",71.75,Philippe Brassac,France,Montrouge,Banking and Financial Services
573,Palo Alto Networks,2005,"10,001 - 50,000",71.75,Nikesh Arora,United States,Santa Clara,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
574,Barclays,1896,"50,001 - 100,000",71.74,C.S. Venkatakrishnan,United Kingdom,London,Banking and Financial Services
575,Dole,1851,"10,001 - 50,000",71.69,Rory Byrne,Ireland,Dublin,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
576,Korail,1963,"5,001 - 10,000",71.68,Han Moon Hee,South Korea,Daejeon,Transportation and Logistics
577,Nokia,1865,"50,001 - 100,000",71.67,Pekka Lundmark,Finland,Espoo,"Telecommunications Services, Cable Supplier"
578,Adani Group,1988,"10,001 - 50,000",71.63,Gautam Adani,India,Ahmedabad,Conglomerate
579,Walgreens Boots Alliance,1901,"100,001 - 500,000",71.63,Rosalind Brewer,United States,Deerfield,Retail and Wholesale
580,Diehl,1902,"10,001 - 50,000",71.63,Klaus Richter,Germany,Nuremberg,Aerospace & Defense
581,Currys,2014,"10,001 - 50,000",71.62,Alex Baldock,United Kingdom,London,"Telecommunications Services, Cable Supplier"
582,TCL Technology,1981,"10,001 - 50,000",71.62,Li Dongsheng,China,Shenzhen,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
583,Mann + Hummel,1941,"10,001 - 50,000",71.60,Kurk Wilks,Germany,Ludwigsburg,"Engineering, Manufacturing"
584,Kapsch,1892,"1,001 - 5,000",71.59,Georg Kapsch,Austria,Vienna,"Telecommunications Services, Cable Supplier"
585,KSB,1871,"10,001 - 50,000",71.59,Stephan Timmermann,Germany,Frankenthal,"Engineering, Manufacturing"
586,Adecco Group,1996,"10,001 - 50,000",71.58,Denis Machuel,Switzerland,Zürich,Business Services & Supplies
587,Mediaset,1980,"1,001 - 5,000",71.58,Pier Silvio Berlusconi,Italy,Milan,Media & Advertising
588,Grab Holdings,2012,"10,001 - 50,000",71.57,Anthony Tan,Singapore,Singapore,Travel & Leisure
589,Saint-Gobain,1665,"100,001 - 500,000",71.50,Benoit Bazin,France,La Défense,"Construction, Oil & Gas Operations, Mining and Chemicals"
590,American Eagle Outfitters,1977,"10,001 - 50,000",71.47,Jay L. Schottenstein,United States,Pittsburgh,"Clothing, Shoes, Sports Equipment"
591,KDDI,1953,"10,001 - 50,000",71.43,Makoto Takahashi,Japan,Tokyo,Utilities
592,Cinemark Holdings,1984,"10,001 - 50,000",71.39,Sean Gamble,United States,Plano,Travel & Leisure
593,Seagate Technology,1979,"10,001 - 50,000",71.35,Dave Mosley,United States,Fremont,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
594,AbbVie,2013,"10,001 - 50,000",71.34,Richard A. Gonzalez,United States,North Chicago,Drugs & Biotechnology
595,Colliers,1976,"10,001 - 50,000",71.31,Jay S. Hennick,Canada,Toronto,Professional Services
596,NEC,1899,"100,001 - 500,000",71.28,Takayuki Morita,Japan,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
597,COFRA Group,2001,"50,001 - 100,000",71.21,Boudewijn Beerkens,Switzerland,Zug,Retail and Wholesale
598,Banorte,1899,"10,001 - 50,000",71.20,Jose Marcos Ramirez Miguel,Mexico,Monterrey,Banking and Financial Services
599,Accton Technology,1988,"5,001 - 10,000",71.19,Jun Shi,Taiwan,Hsinchu,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
600,Fidelity National Financial,1847,"10,001 - 50,000",71.14,Mike Nolan,United States,Jacksonville,Insurance
601,Cognizant,1994,"100,001 - 500,000",71.13,Ravi Kumar S,United States,Teaneck,Professional Services
602,Amcor,1860,"10,001 - 50,000",71.12,Ron Delia,Australia,Victoria,"Engineering, Manufacturing"
603,Dongfeng Motor Group Company,1969,"100,001 - 500,000",71.10,Shohei Yamazaki,China,Wuhan,Automotive (Automotive and Suppliers)
604,Carter's,1865,"10,001 - 50,000",71.10,Michael D. Casey,United States,Atlanta,Retail and Wholesale
605,Ant Group,2014,"10,001 - 50,000",71.10,Eric Jing,China,Hangzhou,Media & Advertising
606,KONE,1910,"50,001 - 100,000",71.08,Henrik Ehrnrooth,Finland,Helsinki,"Engineering, Manufacturing"
607,Schroders,1804,"5,001 - 10,000",71.05,Peter Harrison,United Kingdom,London,Banking and Financial Services
608,GS Group,2005,"10,001 - 50,000",71.05,Lim Byeong-Yong,South Korea,Seoul,"Construction, Oil & Gas Operations, Mining and Chemicals"
609,Marvell Technology Group,1995,"5,001 - 10,000",71.03,Matthew Murphy,United States,Santa Clara,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
610,SEW-Eurodrive,1931,"10,001 - 50,000",71.03,Jürgen Blickle,Germany,Bruchsal,Automotive (Automotive and Suppliers)
611,SAIC Motor,1955,"100,001 - 500,000",70.94,Wang Xiaoqiu,China,Shanghai,Automotive (Automotive and Suppliers)
612,PICC,1949,"5,001 - 10,000",70.94,Wang Tingke,China,Beijing,Insurance
613,Thai Beverage,2003,"10,001 - 50,000",70.93,Thapana Sirivadhanabhakdi,Thailand,Bangkok,Retail and Wholesale
614,CapitaLand,2000,"10,001 - 50,000",70.93,Wong Kan Seng,Singapore,Singapore,Professional Services
615,ConocoPhillips,1875,"5,001 - 10,000",70.92,Ryan Lance,United States,Houston,"Construction, Oil & Gas Operations, Mining and Chemicals"
616,Moog,1951,"10,001 - 50,000",70.88,Pat Roche,United States,Elma,"Engineering, Manufacturing"
617,Allstate,1931,"50,001 - 100,000",70.88,Thomas J. Wilson,United States,Northbrook,Insurance
618,Genpact,1997,"100,001 - 500,000",70.87,Tiger Tyagarajan,United States,New York,Professional Services
619,Sage Group,1981,"10,001 - 50,000",70.83,Steve Hare,United Kingdom,Newcastle upon Tyne,"IT, Internet, Software & Services"
620,"F5, Inc.",1996,"1,001 - 5,000",70.83,François Locoh-Donou,United States,Seattle,"IT, Internet, Software & Services"
621,Kirchhoff Automotive,1785,"5,001 - 10,000",70.82,J. Wolfgang Kirchhoff,Germany,Iserloh,Automotive (Automotive and Suppliers)
622,General Mills,1928,"10,001 - 50,000",70.79,Jeff Harmening,United States,Golden Valley,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
623,Modine Manufacturing,1916,"10,001 - 50,000",70.79,Neil D. Brinker,United States,Racine,Automotive (Automotive and Suppliers)
624,Black Red White,1991,"1,001 - 5,000",70.78,Darius Formela,Poland,Biłgoraj,Retail and Wholesale
625,Minor International,1978,"50,001 - 100,000",70.76,Emmanuel Jude Dillipraj Rajakarier,Thailand,Bangkok,Travel & Leisure
626,Mirae Asset Daewoo,1970,"10,001 - 50,000",70.73,Hyun Man Choi,South Korea,Seoul,Banking and Financial Services
627,Amica Group,1945,"1,001 - 5,000",70.72,Jacek Rutkowski,Poland,Wronki,"Engineering, Manufacturing"
628,Schaeffler,1905,"50,001 - 100,000",70.71,Klaus Rosenfeld,Germany,Herzogenaurach,"Engineering, Manufacturing"
629,Eberspaecher,1865,"10,001 - 50,000",70.67,Marcus Knödler Volker Cwielong,Germany,Esslingen,Automotive (Automotive and Suppliers)
630,Julius Baer Group,1890,"5,001 - 10,000",70.66,Philipp Rickenbacher,Switzerland,Zürich,Banking and Financial Services
631,Claas,1913,"10,001 - 50,000",70.66,Jan-Hendrik Mohr,Germany,Harsewinkel,"Engineering, Manufacturing"
632,Albemarle,1887,"5,001 - 10,000",70.64,Kent Masters,United States,Charlotte,"Construction, Oil & Gas Operations, Mining and Chemicals"
633,Baidu,2000,"10,001 - 50,000",70.63,Robin Li,China,Beijing,"IT, Internet, Software & Services"
634,Alba Group,2005,"5,001 - 10,000",70.62,Robert Arbter,Germany,Berlin,Business Services & Supplies
635,SoftwareOne,2000,"5,001 - 10,000",70.60,Brian Duffy,Switzerland,Stans,"Engineering, Manufacturing"
636,International Paper,1898,"10,001 - 50,000",70.59,Mark S. Sutton,United States,Memphis,"Construction, Oil & Gas Operations, Mining and Chemicals"
637,Canadian Tire Corporation,1922,"10,001 - 50,000",70.58,Greg Hicks,Canada,Toronto,Conglomerate
638,INEOS,1998,"5,001 - 10,000",70.57,Jim Ratcliffe,United Kingdom,London,"Construction, Oil & Gas Operations, Mining and Chemicals"
639,Migros,1925,"50,001 - 100,000",70.56,Fabrice Zumbrunnen,Switzerland,Zürich,Retail and Wholesale
640,Docusign,2003,"5,001 - 10,000",70.52,Allan C. Thygesen,United States,San Francisco,"IT, Internet, Software & Services"
641,Banco do Brasil,1808,"50,001 - 100,000",70.49,Tarciana Paula Gomes Medeiros,Brazil,Brasília,Banking and Financial Services
642,Illinois Tool Works,1912,"10,001 - 50,000",70.45,Ernest Scott Santi,United States,Glenview,"Engineering, Manufacturing"
643,Bank of Ireland Group,1783,"5,001 - 10,000",70.45,Myles O’Grady,Ireland,Dublin,Banking and Financial Services
644,LGT Group,1920,"1,001 - 5,000",70.44,Dr. André Lagger,Liechtenstein,Vaduz,Banking and Financial Services
645,Infosys,1981,"100,001 - 500,000",70.44,Salil Parekh,India,Bangalore,Professional Services
646,UnitedHealth Group,1977,"100,001 - 500,000",70.43,Andrew Witty,United States,Minnetonka,Insurance
647,Pacific Century Group,1993,"10,001 - 50,000",70.42,Richard Li,Hong Kong,Hong Kong,Conglomerate
648,KPMG,1987,"100,001 - 500,000",70.32,William B. Thomas,United Kingdom,London,Business Services & Supplies
649,Larsen & Toubro (L&T),1938,"50,001 - 100,000",70.32,Sekharipuram Narayanan Subrahmanyan,India,Mumbai,Conglomerate
650,BNK Financial Group,2011,"5,001 - 10,000",70.31,Dae In Bin,South Korea,Busan,Banking and Financial Services
651,Rewe Group,1927,"100,001 - 500,000",70.30,Lionel Souque,Germany,Cologne,Retail and Wholesale
652,Mediclinic International,1983,"10,001 - 50,000",70.28,Ronnie van der Merwe,South Africa,Stellenbosch,Healthcare & Social
653,Sea Group,2009,"50,001 - 100,000",70.27,Forrest Li,Singapore,Singapore,"IT, Internet, Software & Services"
654,Rio Tinto,1873,"10,001 - 50,000",70.26,Jakob Stausholm,United Kingdom,London,"Construction, Oil & Gas Operations, Mining and Chemicals"
655,Downer Group,1933,"10,001 - 50,000",70.23,Peter Tompkins,Australia,Sydney,Business Services & Supplies
656,Groupe Lactalis,1933,"50,001 - 100,000",70.23,Emmanuel Besnier,France,Mayenne,Retail and Wholesale
657,Owens Corning,1938,"10,001 - 50,000",70.18,Brian Chambers,United States,Toledo,"Construction, Oil & Gas Operations, Mining and Chemicals"
658,Ipsen,1929,"1,001 - 5,000",70.16,David Loew,France,Paris,Drugs & Biotechnology
659,Orano,2001,"10,001 - 50,000",70.15,Philippe Knoche,France,Châtillon,Utilities
660,IAC Inc.,1995,"10,001 - 50,000",70.13,Joey Levin,United States,New York,Retail and Wholesale
661,Thermo Fisher Scientific,1956,"100,001 - 500,000",70.13,Marc N. Casper,United States,Waltham,Health Care Equipment & Services
662,SingTel,1879,"10,001 - 50,000",70.10,Kuan Moon Yuen,Singapore,Singapore,"Telecommunications Services, Cable Supplier"
663,National Australia Bank,1981,"10,001 - 50,000",70.09,Ross McEwan,Australia,Melbourne,Banking and Financial Services
664,Carrier Global,1915,"50,001 - 100,000",70.08,David Gitlin,United States,Syracuse,"Engineering, Manufacturing"
665,Bühler Group,1860,"10,001 - 50,000",70.07,Stefan Scheiber,Switzerland,Uzwil,Banking and Financial Services
666,Inditex,1985,"100,001 - 500,000",70.03,Óscar García Maceiras,Spain,A Coruña,Retail and Wholesale
667,Sasol,1950,"10,001 - 50,000",70.02,Fleetwood Grobler,South Africa,Sandton,"Construction, Oil & Gas Operations, Mining and Chemicals"
668,Bilfinger,1880,"10,001 - 50,000",70.00,Thomas Schulz,Germany,Mannheim,"Construction, Oil & Gas Operations, Mining and Chemicals"
669,Kellogg Company,1906,"10,001 - 50,000",69.99,Steve Cahillane,United States,Battle Creek,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
670,PricewaterhouseCoopers,1849,"100,001 - 500,000",69.99,Bob Moritz,United Kingdom,London,Business Services & Supplies
671,Sartorius,1870,"10,001 - 50,000",69.95,Joachim Kreuzburg,Germany,Göttingen,Drugs & Biotechnology
672,Nippon Telegraph and Telephone,1952,"100,001 - 500,000",69.91,Akira Shimada,Japan,Tokyo,"Telecommunications Services, Cable Supplier"
