rank,company,founded,employees,score,ceo,state,hq,industry
477,Businessolver,1998,"1,001 - 5,000",69.18,Jon Shanahan,Iowa,West Des Moines,"IT, Internet, Software & Services"
478,Howmet Aerospace,1888,"10,001 - 50,000",69.14,John C. Plant,Pennsylvania,Pittsburgh,Aerospace & Defense
479,Southwest Airlines,1967,"50,001 - 100,000",69.11,Robert E. Jordan,Texas,Dallas,Transportation and Logistics
480,Wegmans Food Markets,1916,"50,001 - 100,000",69.10,Colleen Wegman,New York,Rochester,Retail and Wholesale
481,Lenovo,1984,"50,001 - 100,000",68.98,Yang Yuanqing,North Carolina,Morrisville,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
482,Carvana,2012,"10,001 - 50,000",68.96,"Ernie Garcia, III",Arizona,Tempe,Retail and Wholesale
483,Darden Restaurants,1968,"100,001 - 500,000",68.93,Rick Cardenas,Florida,Orlando,Restaurants
484,Turner Construction,1902,"10,001 - 50,000",68.89,Peter J. Davoren,New York,New York,"Construction, Oil & Gas Operations, Mining and Chemicals"
485,Arizona State University-Tempe,1885,"5,001 - 10,000",68.88,Michael M. Crow,Arizona,Tempe,Education
486,Parsons,1896,"10,001 - 50,000",68.88,Carey Smith,Virginia,Centreville,"Construction, Oil & Gas Operations, Mining and Chemicals"
487,CACI International,1962,"10,001 - 50,000",68.76,John S. Mengucci,Virginia,Arlington,Aerospace & Defense
488,Bluegreen Vacations,1966,"5,001 - 10,000",68.72,Alan B. Levan,Florida,Boca Raton,Travel & Leisure
489,BlueCross BlueShield of Massachusetts,1988,"1,001 - 5,000",68.69,Andrew Dreyfus,Massachusetts,Boston,Insurance
490,Qualcomm,1985,"50,001 - 100,000",68.68,Cristiano R. Amon,California,San Diego,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
491,Amadeus IT Group,1987,"10,001 - 50,000",68.68,Luis Maroto,Community of Madrid,Madrid,"IT, Internet, Software & Services"
492,NFI Industries,1932,"10,001 - 50,000",68.66,Sidney Brown,New Jersey,Camden,Transportation and Logistics
493,Wellmark Blue Cross and Blue Shield,1939,"1,001 - 5,000",68.57,Cory R. Harris,Iowa,Des Moines,Insurance
494,ALDI,1976,"10,001 - 50,000",68.57,Jason Hart,Illinois,Batavia,Retail and Wholesale
495,University of Cincinnati,1819,"10,001 - 50,000",68.56,Neville Pinto,Ohio,Cincinnati,Education
496,Deere & Company,1837,"50,001 - 100,000",68.52,John C. May,Illinois,Moline,Automotive (Automotive and Suppliers)
497,Snap-on,1920,"10,001 - 50,000",68.51,Nicholas T. Pinchuck,Wisconsin,Kenosha,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
498,Frontier Airlines,1994,"5,001 - 10,000",68.49,Barry Biffle,Colorado,Denver,Transportation and Logistics
499,Spectrum,1993,"100,001 - 500,000",68.48,Thomas M. Rutledge,Connecticut,Stamford,"Telecommunications Services, Cable Supplier"
500,Pennsylvania State University,1855,"10,001 - 50,000",68.48,Neeli Bendapudi,Pennsylvania,State College,Education
