rank,company,founded,employees,score,ceo,state,hq,industry
478,Bluestem Brands,2002,"1,001 - 5,000",44.37,Robert Warshauer,Minnesota,Eden Prairie,Retail and Wholesale
479,Benefitfocus,2000,"1,001 - 5,000",43.33,Matt Levin,South Carolina,Charleston,"IT, Internet, Software & Services"
480,CTS,1896,"1,001 - 5,000",42.70,Kieran O'Sullivan,Illinois,Lisle,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
481,Royal DSM,1902,"10,001 - 50,000",42.44,Geraldine Matchett Dimitri de Vreeze,Limburg,Heerlen,"Engineering, Manufacturing"
482,Empire Today,1959,">1,000",42.15,Keith Weinberger,Illinois,Northlake,Retail and Wholesale
483,AllianceRx Walgreens Prime,2017,"1,001 - 5,000",41.83,Joel Wright,Florida,Orlando,Retail and Wholesale
484,AMC Networks,1980,"1,001 - 5,000",41.71,Christina Spade,New York,New York,Media & Advertising
485,Town Pump,1953,">1,000",41.53,Tom Kenneally Jr.,Montana,Butte,Retail and Wholesale
486,Green Bay Packaging,1933,">1,000",40.48,William F. Kress,Wisconsin,Green Bay,"Engineering, Manufacturing"
487,Hostess Brands,2013,"1,001 - 5,000",40.32,Andrew P. Callahan,Kansas,Lenexa,"Food, Soft Beverages, Alcohol & Tobacco"
488,"Octapharma Plasma, Inc.",1983,">1,000",39.89,Alice Stewart,North Carolina,Charlotte,Drugs & Biotechnology
489,Kimball,1857,"1,001 - 5,000",39.53,Kristine L. Juster,Indiana,Jasper,"Engineering, Manufacturing"
490,Terumo,1921,"501 - 1,000",39.20,Shinjiro Sato,New Jersey,Somerset,Health Care Equipment & Services
491,Discount Drug Mart,1969,"1,001 - 5,000",39.06,Donald Boodjeh,Ohio,Medina,Retail and Wholesale
492,Alfa Insurance,1946,"1,001 - 5,000",38.83,Jimmy Parnell,Alabama,Montgomery,Insurance
493,Coyote Logistics,2006,">1,000",38.79,Jonathan Sisler,Illinois,Chicago,Transportation and Logistics
494,Rack Room Shoes,1974,">1,000",38.63,Mark Lardie,North Carolina,Charlotte,"Clothing, Shoes, Sports Equipment"
495,Abbyland Foods,1977,"501 - 1,000",38.62,Harland Schraufnagel,Wisconsin,Abbotsford,"Food, Soft Beverages, Alcohol & Tobacco"
496,Life Storage,1982,"1,001 - 5,000",37.68,Joseph V. Saffire,New York,Buffalo,Transportation and Logistics
497,Edible Arrangements,1999,"1,001 - 5,000",36.25,Tariq Farid,Georgia,Atlanta,Retail and Wholesale
498,Dunham's Sports,1937,"1,001 - 5,000",34.73,Jeffrey Lynn,Michigan,Troy,Retail and Wholesale
499,Globe Life,1900,"1,001 - 5,000",33.71,Gary L. Coleman Larry M. Hutchison,Alabama,Birmingham,Insurance
500,Athletico,1991,"5,001 - 10,000",33.32,Chris Throckmorton,Illinois,Oak Brook,Healthcare & Social
