rank,company,founded,employees,score,ceo,state,hq,industry
482,Publicis Groupe,1926,"50,001 - 100,000",75.2,Arthur Sadoun,New York,New York,Media & Advertising
483,BASF,1865,"10,001 - 50,000",75.15,Martin Brudermüller,New Jersey,Florham Park,"Construction, Chemicals, Raw Materials"
484,Crate & Barrel,1962,"5,001 - 10,000",75.13,Janet Hayes,Illinois,Northbrook,Retail and Wholesale
485,NFI Industries,1932,"10,001 - 50,000",75.12,Sidney Brown,New Jersey,Camden,Transportation and Logistics
486,American Greetings,1906,>10000,75.1,Joe Arcuri,Ohio,Cleveland,Packaged Goods
487,Baker Tilly,1931,"5,001 - 10,000",75.08,Jeffrey L. Ferro,Illinois,Chicago,Professional Services
488,Volvo Group,1927,"50,001 - 100,000",75.07,Martin Lundstedt,North Carolina,Greensboro,Automotive (Automotive and Suppliers)
489,JM Smucker,1897,"5,001 - 10,000",75,Mark Smucker,Ohio,Orrville,"Food, Soft Beverages, Alcohol & Tobacco"
490,City of Detroit,1701,"5,001 - 10,000",74.93,Mike Duggan,Michigan,Detriot,Government Services
491,American Automobile Association,1902,>5000,74.93,Marshall Doney,Florida,Heathrow,Insurance
492,Northwestern Mutual,1857,"5,001 - 10,000",74.92,John E. Schlifske,Wisconsin,Milwaukee,Insurance
493,Steelcase,1912,"10,001 - 50,000",74.89,Sara E. Armbruster,Michigan,Grand Rapids,"Engineering, Manufacturing"
494,Cintas,1968,"10,001 - 50,000",74.88,Todd Schneider,Ohio,Cincinnati,Business Services & Supplies
495,CGI,1976,"50,001 - 100,000",74.88,George D. Schindler,Quebec,Montreal,IT Software & Services
496,Wabtec,1869,"10,001 - 50,000",74.85,Rafael Santana,Pennsylvania,Wilmerding,"Engineering, Manufacturing"
497,Kohler,1873,"10,001 - 50,000",74.85,David Kohler,Wisconsin,Kohler,"Engineering, Manufacturing"
498,Hitachi,1910,"100,001 - 500,000",74.85,Toshiaki Higashihara,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering"
499,United Airlines,1926,"50,001 - 100,000",74.82,Scott Kirby,Illinois,Chicago,Transportation and Logistics
500,United States Department of Agriculture,1862,>10000,74.8,Thomas J. Vilsack,District of Columbia,Washington,Government Services
