rank,company,founded,employees,score,ceo,state,hq,industry
476,Accenture,1989,"500,001 - 1,000,000",79.21,Julie Sweet,New York,New York,Professional Services
477,Fidelity National Financial,1847,"10,001 - 50,000",79.2,Mike Nolan,Florida,Jacksonville,Banking and Financial Services
478,Hibbett Sports,1945,>5000,79.2,Michael E. Longo,Alabama,Birmingham,"Clothing, Shoes, Sports Equipment"
479,Stater Bros.,1936,"10,001 - 50,000",79.19,Pete Van Helden,California,San Bernardino,Retail and Wholesale
480,Bread Financial,1996,"5,001 - 10,000",79.16,Ralph J. Andretta,Ohio,Columbus,Business Services & Supplies
481,Securian Financial Group,1880,"5,001 - 10,000",79.16,Chris Hilger,Minnesota,Saint Paul,Banking and Financial Services
482,Dole Food,1851,"10,001 - 50,000",79.15,Rory Byrne,North Carolina,Charlotte,"Food, Soft Beverages, Alcohol & Tobacco"
483,CareFirst BlueCross BlueShield,1934,"5,001 - 10,000",79.14,Brian D. Pieninck,Maryland,Baltimore,Insurance
484,Zurich North America,1912,"5,001 - 10,000",79.12,Kristof Terryn,Illinois,Schaumburg,Insurance
485,Red Lobster,1968,"50,001 - 100,000",79.11,Damola Adamolekun,Florida,Orlando,Restaurants
486,JetBlue Airways,1999,"10,001 - 50,000",79.11,Joanna Geraghty,New York,Long Island City,Transportation and Logistics
487,Warner Bros. Discovery,2022,"10,001 - 50,000",79.11,David Zaslav,New York,New York,Media & Advertising
488,Dexcom,1999,"5,001 - 10,000",79.09,Kevin Sayer,California,San Diego,Health Care Equipment & Services
489,United States Courts,1855,"10,001 - 50,000",79.05,Robert J. Conrad,District of Columbia,Washington,Government Services
490,Konica Minolta,2003,"10,001 - 50,000",79.05,Toshimitsu Taiko,New Jersey,Ramsey,"Semiconductors, Electronics, Electrical Engineering"
491,Sunrun,2007,"10,001 - 50,000",79.05,Mary Powell,California,San Francisco,Utilities
492,Keller Williams Realty,1983,"100,001 - 500,000",79.04,Mark Willis,Texas,Austin,Business Services & Supplies
493,Arvest Bank,1961,"5,001 - 10,000",79.04,Kevin Sabin,Arkansas,Lowell,Banking and Financial Services
494,United States Department of Transportation (DOT),1967,"50,001 - 100,000",79.04,Pete Buttigieg,District of Columbia,Washington,Government Services
495,United States Centers for Medicare & Medicaid Services,1965,"5,001 - 10,000",79.03,Chiquita Brooks-LaSure,Maryland,Baltimore,Government Services
496,Loews Hotels,1960,"10,001 - 50,000",79,Alex Tisch,New York,New York,Travel & Leisure
497,Wayfair,2002,"10,001 - 50,000",78.96,Niraj Shah,Massachusetts,Boston,Retail and Wholesale
498,O'Reilly Auto Parts,1957,"50,001 - 100,000",78.92,Brad Beckham,Missouri,Springfield,Retail and Wholesale
499,Bombardier,1942,"10,001 - 50,000",78.91,Éric Martel,Quebec,Montreal,Aerospace & Defense
500,Enterprise Holdings,1957,"50,001 - 100,000",78.9,Chrissy Taylor,Missouri,St. Louis,Travel & Leisure
