rank,company,founded,employees,score,ceo,state,hq,industry
361,Carlsberg,1847,"10,001 - 50,000",62.06,Jacob Aarup-Andersen,Denmark,Copenhagen,"Food, Soft Beverages, Alcohol & Tobacco"
362,RE/MAX,1973,"501 - 1,000",62.03,ERIK CARLSON,United States,Denver,Business Services & Supplies
363,Cargill,1865,"100,001 - 500,000",62.01,Bracken P. Sikes,United States,Minneapolis,"Food, Soft Beverages, Alcohol & Tobacco"
364,ByteDance,2012,"100,001 - 500,000",61.99,Liang Rubo,China,Beijing,"IT, Software and Services"
365,Edizione,1981,"50,001 - 100,000",61.98,Alessandro Benetton,Italy,Treviso,Retail and Wholesale
366,TJX Companies,1987,"100,001 - 500,000",61.98,Ernie Herrman,United States,Framingham,Retail and Wholesale
367,Raiffeisen Bank International,2010,"10,001 - 50,000",61.88,Johann Strobl,Austria,Vienna,Banking and Financial Services
368,Covea,1999,"10,001 - 50,000",61.87,Georges de Macedo,France,Paris,Insurance
369,Nucor,1955,"10,001 - 50,000",61.86,Leon Topalian,United States,Charlotte,"Construction, Oil & Gas Operations, Mining and Chemicals"
370,Magna International,1957,"100,001 - 500,000",61.86,Seetarama Kotagiri,Canada,Aurora,Automotive (Automotive and Suppliers)
371,Mahle Group,1920,"50,001 - 100,000",61.84,Arnd Franz,Germany,Stuttgart,Automotive (Automotive and Suppliers)
372,LG,1958,"10,001 - 50,000",61.82,William Cho,South Korea,Seoul,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
373,Dupont de Nemours,2017,"10,001 - 50,000",61.74,Lori Koch,United States,Wilmington,"Construction, Oil & Gas Operations, Mining and Chemicals"
374,Standard Chartered,1969,"50,001 - 100,000",61.69,Bill Winters,United Kingdom,London,Banking and Financial Services
375,International Airlines Group,2011,"50,001 - 100,000",61.68,Luis Gallego,United Kingdom,London,Transportation and Logistics
376,Abbvie,2013,"10,001 - 50,000",61.68,Robert Michael,United States,North Chicago,Drugs & Biotechnology
377,Daimler,1998,"100,001 - 500,000",61.67,Ola Kaellenius,Germany,Stuttgart,Automotive (Automotive and Suppliers)
378,LEONI,1917,"50,001 - 100,000",61.67,Klaus Rinnerberger,Germany,Nuremberg,Automotive (Automotive and Suppliers)
379,AAK,2005,"1,001 - 5,000",61.65,Johan Westman,Sweden,Malmö,"Food, Soft Beverages, Alcohol & Tobacco"
380,Thermo Fisher Scientific,1956,"100,001 - 500,000",61.59,Marc N. Casper,United States,Waltham,Health Care Equipment & Services
381,J. M. Smucker Company,1897,"5,001 - 10,000",61.52,Mark Smucker,United States,Orrville,"Food, Soft Beverages, Alcohol & Tobacco"
382,Jysk,1979,"10,001 - 50,000",61.52,Rami Jensen,Denmark,Aarhus,Retail and Wholesale
383,Cooper Standard Automotiv,1936,"10,001 - 50,000",61.46,Jeffrey S. Edwards,United States,Novi,Automotive (Automotive and Suppliers)
384,Belron,1878,"10,001 - 50,000",61.44,Francis Deprez,Belgium,Brussels,Automotive (Automotive and Suppliers)
385,Eli Lilly,1876,"10,001 - 50,000",61.44,David A. Ricks,United States,Indianapolis,Drugs & Biotechnology
386,Xerox,1906,"10,001 - 50,000",61.41,Steve Bandrowczak,United States,Norwalk,Business Services & Supplies
387,Frasers Group,1982,"10,001 - 50,000",61.29,Michael Murray,United Kingdom,Mansfield,Retail and Wholesale
388,Omron,1933,"10,001 - 50,000",61.26,Junta Tsujinaga,Japan,Kyoto,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
389,Midea Group Company,1968,"100,001 - 500,000",61.25,Hongbo Fang,China,Guandong,"Engineering, Manufacturing"
390,Air Liquide,1902,"50,001 - 100,000",61.2,François Jackow,France,Paris,"Construction, Oil & Gas Operations, Mining and Chemicals"
391,ArianeGroup,2015,"5,001 - 10,000",61.2,Martin Sion,France,Paris,Aerospace & Defense
392,Robert Half International,1948,"10,001 - 50,000",61.17,M. Keith Waddell,United States,Menlo Park,Business Services & Supplies
393,Bank of America,1998,"100,001 - 500,000",61.13,Brian Moynihan,United States,New York,Banking and Financial Services
394,Viatris,1961,"10,001 - 50,000",61.06,Scott A. Smith,United States,Canonsburg,Drugs & Biotechnology
395,CCL Industries,1951,"10,001 - 50,000",61.06,Geoffrey Martin,Canada,Toronto,"Engineering, Manufacturing"
396,TD Synnex,1980,"10,001 - 50,000",61.02,Rich Hume,United States,Fremont,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
397,Grupo Saica,1943,"5,001 - 10,000",60.99,Susana Alejandro,Spain,Zaragoza,"Engineering, Manufacturing"
398,Cadence Design Systems,1988,"10,001 - 50,000",60.96,Anirudh Devgan,United States,San Jose,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
399,Bank of Ireland,1783,"10,001 - 50,000",60.96,Myles O’Grady,Ireland,Dublin,Banking and Financial Services
400,Fraunhofer Society,1949,"10,001 - 50,000",60.95,Holger Hanselka,Germany,Munich,Healthcare & Social
