rank,company,founded,employees,score,ceo,state,hq,industry
453,SNCF Group,1938,"50,001 - 100,000",76.04,Guillaume Pepy,France,Saint-Denis,Transportation and Logistics
454,Steinhoff International,1964,"50,001 - 100,000",76.01,Louis du Preez,South Africa,Stellenbosch,Retail and Wholesale
455,HCL Group,1976,"100,001 - 500,000",75.98,C Vijayakumar,India,Noida,Professional Services
456,CIBC,1961,"10,001 - 50,000",75.97,Victor G. Dodig,Canada,Toronto,Banking and Financial Services
457,Umdasch Group,1868,"5,001 - 10,000",75.90,Andreas Ludwig,Austria,Amstetten,"Construction, Oil & Gas Operations, Mining and Chemicals"
458,Stellantis,2021,"100,001 - 500,000",75.90,Carlos Tavares,Netherlands,Hoofddorp,Automotive (Automotive and Suppliers)
459,Visa,1958,"10,001 - 50,000",75.89,"Alfred F. Kelly, Jr.",United States,San Francisco,Banking and Financial Services
460,Tokio Marine Holdings,1879,"10,001 - 50,000",75.88,Satoru Komiya,Japan,Tokyo,Insurance
461,Great-West Lifeco,1891,"10,001 - 50,000",75.85,Paul A. Mahon,Canada,Winnipeg,Insurance
462,General Mills,1928,"10,001 - 50,000",75.84,Jeff Harmening,United States,Golden Valley,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
463,Cognizant,1994,"100,001 - 500,000",75.79,Brian Humphries,United States,Teaneck,Professional Services
464,AstraZeneca,1999,"50,001 - 100,000",75.79,Pascal Soriot,United Kingdom,Cambridge,Drugs & Biotechnology
465,Porr,1869,"10,001 - 50,000",75.77,Karl-Heinz Strauss,Austria,Vienna,"Construction, Oil & Gas Operations, Mining and Chemicals"
466,Cardinal Health,1971,"10,001 - 50,000",75.76,Mike Kaufmann,United States,Dublin,Retail and Wholesale
467,CapitaLand,2000,"10,001 - 50,000",75.76,Jason Loew,Singapore,Singapore,Professional Services
468,Nissan,1933,"100,001 - 500,000",75.74,Makuta Uchida,Japan,Yokohama,Automotive (Automotive and Suppliers)
469,Nielsen,1923,"10,001 - 50,000",75.73,David Kenny,United Kingdom,Oxford,Business Services & Supplies
470,Electrolux Group,1919,"50,001 - 100,000",75.73,Jonas Samuelson,Sweden,Stockholm,"Engineering, Manufacturing"
471,Zollner Elektronik,1965,"10,001 - 50,000",75.73,Erik Breslein,Germany,Zandt,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
472,INEOS,1998,"5,001 - 10,000",75.72,Jim Ratcliffe,United Kingdom,London,"Construction, Oil & Gas Operations, Mining and Chemicals"
473,Steris,1985,"10,001 - 50,000",75.71,Dan Carestio,United States,Mentor,Health Care Equipment & Services
474,Gilead Sciences,1987,"10,001 - 50,000",75.67,Daniel O'Day,United States,Foster City,Drugs & Biotechnology
475,Accton Technology,1988,"5,001 - 10,000",75.65,Edgar Masri,Taiwan,Hsinchu,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
476,Nokia,1865,"50,001 - 100,000",75.65,Pekka Lundmark,Finland,Espoo,"Telecommunications Services, Cable Supplier"
477,Jardine Matheson,1832,"100,001 - 500,000",75.64,Anthony Nightingale,China,Hong Kong,Conglomerate
478,Activision Blizzard,2008,"5,001 - 10,000",75.60,Bobby Kotick,United States,Santa Monica,Media & Advertising
479,Dürr Group,1896,"10,001 - 50,000",75.60,Dr. Jochen Weyrauch,Germany,Stuttgart,"Engineering, Manufacturing"
480,Bechtel,1906,"50,001 - 100,000",75.59,Brendan Bechtel,United States,Reston,"Construction, Oil & Gas Operations, Mining and Chemicals"
481,Sinotruk Group,1935,"1,001 - 5,000",75.59,Tan Xuguang,China,Jinan,Automotive (Automotive and Suppliers)
482,Howmet Aerospace,1888,"10,001 - 50,000",75.56,John C. Plant,United States,Pittsburgh,Aerospace & Defense
483,CNP Assurances,1959,"5,001 - 10,000",75.54,Stéphane Dedeyan,France,Paris,Insurance
484,Invivo,2001,"5,001 - 10,000",75.51,Thierry Blandinières,France,Paris,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
485,Baxter,1931,"50,001 - 100,000",75.50,Jose E. Almeida,United States,Deerfield,Health Care Equipment & Services
486,Groupama Group,1900,"10,001 - 50,000",75.49,Thierry Martel,France,Paris,Insurance
487,Webasto,1901,"10,001 - 50,000",75.48,Holger Engelmann,Germany,Stockdorf,"Engineering, Manufacturing"
488,Wendy's,1969,"10,001 - 50,000",75.48,Todd A. Penegor,United States,Dublin,Restaurants
489,PGNiG Group,1976,"10,001 - 50,000",75.46,Iwona Waksmundzka–Olejniczak,Poland,Warsaw,"Construction, Oil & Gas Operations, Mining and Chemicals"
490,Deloitte,1845,"100,001 - 500,000",75.45,Punit Renjen,United Kingdom,London,Professional Services
491,Kohler,1873,"10,001 - 50,000",75.44,David Kohler,United States,Kohler,"Engineering, Manufacturing"
492,Whirlpool,1911,"50,001 - 100,000",75.43,Marc Bitzer,United States,Benton Harbor,"Engineering, Manufacturing"
493,Marks & Spencer,1884,"50,001 - 100,000",75.43,Stuart Machin,United Kingdom,Leeds,Retail and Wholesale
494,Linde,1879,"50,001 - 100,000",75.41,Sanjiv Lamba,Ireland,Dublin,"Construction, Oil & Gas Operations, Mining and Chemicals"
495,Jetblue Airways,1998,"10,001 - 50,000",75.37,Robin Hayes,United States,Long Island City,Transportation and Logistics
496,Intersport,1968,"50,001 - 100,000",75.35,Steve Evers,Switzerland,Bern,Retail and Wholesale
497,Foot Locker,1974,"10,001 - 50,000",75.34,Richard A. Johnson,United States,New York,Retail and Wholesale
498,Dow,1897,"10,001 - 50,000",75.32,Jim Fitterling,United States,Midland,"Construction, Oil & Gas Operations, Mining and Chemicals"
499,State Bank of India,1955,"100,001 - 500,000",75.32,Shri Dinesh Kumar Khara,India,Mumbai,Banking and Financial Services
500,KKR & CO.,1976,"1,001 - 5,000",75.31,Scott Nuttall Joseph Bae,United States,New York,Banking and Financial Services
501,Leonardo,1948,"50,001 - 100,000",75.27,Alessandro Profumo,Italy,Rome,Aerospace & Defense
502,Boston Consulting Group,1963,"10,001 - 50,000",75.26,Christoph Schweizer,United States,Boston,Professional Services
503,EssilorLuxottica,2018,"100,001 - 500,000",75.26,Francesco Milleri,France,Paris,"Clothing, Shoes, Sports Equipment"
504,Dongfeng Motor Group Company,1969,"100,001 - 500,000",75.25,Shohei Yamazaki,China,Wuhan,Automotive (Automotive and Suppliers)
505,Lululemon Athletica,1998,"10,001 - 50,000",75.25,Calvin McDonald,Canada,Vancouver,Retail and Wholesale
506,Vertex Pharmaceuticals,1989,"1,001 - 5,000",75.24,Reshma Kewalramani,United States,Boston,Drugs & Biotechnology
507,Elbit Systems,1953,"10,001 - 50,000",75.23,Bezhalel  Machlis,Israel,Haifa,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
508,KGHM Polska Miedź,1961,"10,001 - 50,000",75.23,Marcin Chludziński,Poland,Lubin,"Construction, Oil & Gas Operations, Mining and Chemicals"
509,Super-Pharm,1978,"1,001 - 5,000",75.22,Nitzan Lavi,Israel,Herzliya,Drugs & Biotechnology
510,OTIS,1853,"50,001 - 100,000",75.21,Judy Marks,United States,Farmington,"Engineering, Manufacturing"
511,Suez,2008,"10,001 - 50,000",75.16,Sabrina Soussan,France,Paris,Utilities
512,GrandVision,2011,"10,001 - 50,000",75.16,Stephan Borchert,Netherlands,Schiphol,Retail and Wholesale
513,Palfinger,1932,"10,001 - 50,000",75.15,Andreas Klauser,Austria,Bergheim bei Salzburg,"Engineering, Manufacturing"
514,Medicover,1995,"10,001 - 50,000",75.14,Fredrik Ragmark,Sweden,Stockholm,Health Care Equipment & Services
515,Grab Holdings,2012,"5,001 - 10,000",75.13,Anthony Tan,Singapore,Singapore,"IT, Internet, Software & Services"
516,SwissLife,1857,"5,001 - 10,000",75.11,Jörg Arnold,Switzerland,Zurich,Insurance
517,Isuzu Motors,1916,"10,001 - 50,000",75.08,Masanori Katayama,Japan,Yokohama,Automotive (Automotive and Suppliers)
518,Canadian Tire Corporation,1922,"50,001 - 100,000",75.08,Greg Hicks,Canada,Toronto,Conglomerate
519,Motorola Solutions,2011,"10,001 - 50,000",75.08,Gregory Q. Brown,United States,Chicago,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
520,Mapletree,2000,"1,001 - 5,000",75.05,Hiew Yoon Khong,Singapore,Singapore,Business Services & Supplies
521,Banco do Brasil,1808,"50,001 - 100,000",75.04,Fausto de Andrade Ribeiro,Brazil,Brasília,Banking and Financial Services
522,Bank Hapoalim,1921,"5,001 - 10,000",75.02,Dov Kotler,Israel,Tel Aviv,Banking and Financial Services
523,Adecco Group,1996,"10,001 - 50,000",75.00,Denis Machuel,Switzerland,Zurich,Business Services & Supplies
524,Swiss Re,1863,"10,001 - 50,000",74.99,Christian Mumenthaler,Switzerland,Zurich,Insurance
525,DuPont,2017,"10,001 - 50,000",74.99,Edward D. Breen,United States,Wilmington,"Construction, Oil & Gas Operations, Mining and Chemicals"
526,STEF,1920,"10,001 - 50,000",74.93,Stanislas Lemor,France,Paris,Transportation and Logistics
527,Emil Frey Gruppe,1924,"1,001 - 5,000",74.92,Gerhard Schürmann,Switzerland,Zurich,Retail and Wholesale
528,Bucher Industries,1807,"10,001 - 50,000",74.90,Philip Mosimann,Switzerland,Niederweningen,"Engineering, Manufacturing"
529,Air Liquide,1902,"50,001 - 100,000",74.90,Francois Jackow,France,Paris,"Construction, Oil & Gas Operations, Mining and Chemicals"
530,Hard Rock International,1971,"10,001 - 50,000",74.89,Jim Allen,United States,Davie,Travel & Leisure
531,GAP,1969,"50,001 - 100,000",74.88,Bob L. Martin,United States,San Francisco,"Clothing, Shoes, Sports Equipment"
532,Keppel Corporation,1968,"10,001 - 50,000",74.87,Chin Hua Loh,Singapore,Singapore,Conglomerate
533,Las Vegas Sands,1988,"10,001 - 50,000",74.86,Robert G. Goldstein,United States,Las Vegas,Travel & Leisure
534,Prudential,1848,"10,001 - 50,000",74.85,Mark FitzPatrick,United Kingdom,"Hong Kong, London",Banking and Financial Services
535,Snam,1941,"1,001 - 5,000",74.85,Stefano Venier,Italy,Milan,Utilities
536,AVL,1948,"10,001 - 50,000",74.85,Helmut O. List,Austria,Graz,Automotive (Automotive and Suppliers)
537,Müller Handels,1953,"10,001 - 50,000",74.85,Erwin Müller Günther Helm,Germany,Ulm,Retail and Wholesale
538,Landesbank Baden-Wuerttemberg,1999,"5,001 - 10,000",74.81,Rainer Neske,Germany,Stuttgart,Banking and Financial Services
539,Mitsubishi UFJ Financial Group (MUFG),2005,"100,001 - 500,000",74.80,Hironori Kamezawa,Japan,Tokyo,Banking and Financial Services
540,Apollo Global Management,1990,"1,001 - 5,000",74.80,Marc Rowan,United States,New York,Banking and Financial Services
541,Robert Half International,1948,"10,001 - 50,000",74.80,"Harold M. Messmer, Jr.",United States,Menlo Park,Business Services & Supplies
542,Claas,1913,"10,001 - 50,000",74.78,Thomas Böck,Germany,Harsewinkel,"Engineering, Manufacturing"
543,Crédit Agricole,2000,"50,001 - 100,000",74.77,Philippe Brassac,France,Montrouge,Banking and Financial Services
544,Sapporo,1876,"5,001 - 10,000",74.73,Hiroyuki Nose,Japan,Tokyo,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
545,Maersk Drilling,1972,"1,001 - 5,000",74.72,Jørn Madsen,Denmark,Lyngby,"Construction, Oil & Gas Operations, Mining and Chemicals"
546,Veolia,1853,"100,001 - 500,000",74.71,Estelle Brachlianoff,France,Paris,Utilities
547,Adani Group,1988,"10,001 - 50,000",74.70,Gautam Adani,India,Ahmedabad,Conglomerate
548,International Paper,1898,"10,001 - 50,000",74.69,Mark S. Sutton,United States,Memphis,"Construction, Oil & Gas Operations, Mining and Chemicals"
549,Walgreens Boots Alliance,1901,"100,001 - 500,000",74.65,Rosalind Brewer,United States,Deerfield,Retail and Wholesale
550,Applied Materials,1967,"10,001 - 50,000",74.61,Gary Dickserson,United States,Santa Clara,"Engineering, Manufacturing"
551,Ceconomy,2017,"50,001 - 100,000",74.60,Karsten Wildberger,Germany,Düsseldorf,Retail and Wholesale
552,Wynn Resorts,2002,"10,001 - 50,000",74.60,Craig Billings,United States,Las Vegas,Travel & Leisure
553,Rewe Group,1927,"100,001 - 500,000",74.56,Lionel Souque,Germany,Cologne,Retail and Wholesale
554,Rheinmetall,1889,"10,001 - 50,000",74.54,Armin Papperger,Germany,Düsseldorf,"Engineering, Manufacturing"
555,Lam Research,1980,"10,001 - 50,000",74.52,TIM ARCHER,United States,Fremont,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
556,Europcar Mobility Group,2006,"5,001 - 10,000",74.50,Peter Gowers,France,Paris,Travel & Leisure
557,VHV Group,1919,"1,001 - 5,000",74.49,Thomas Voigt,Germany,Hannover,Insurance
558,Boehringer Ingelheim,1885,"50,001 - 100,000",74.46,Hubertus von Baumbach,Germany,Ingelheim,Drugs & Biotechnology
559,John Lewis Partnership,1929,"50,001 - 100,000",74.46,Sharon White,United Kingdom,London,Retail and Wholesale
560,VELUX Group,1941,"5,001 - 10,000",74.45,David Briggs,Denmark,Hørsholm,"Engineering, Manufacturing"
561,Bauer Gruppe,1790,"10,001 - 50,000",74.45,Michael Stomberg,Germany,Schrobenhausen,"Construction, Oil & Gas Operations, Mining and Chemicals"
562,Swarovski,1895,"10,001 - 50,000",74.44,Alexis Nasard,Austria,Wattens,Retail and Wholesale
563,Amcor,1860,"10,001 - 50,000",74.44,Ron Delia,Australia,Victoria,"Engineering, Manufacturing"
564,Pernod Ricard,1975,"10,001 - 50,000",74.40,Alexandre Ricard,France,Paris,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
565,Telstra,1975,"10,001 - 50,000",74.39,Andy Penn,Australia,Melbourne,"Telecommunications Services, Cable Supplier"
566,The Swatch Group,1983,"10,001 - 50,000",74.38,Nick Hayek Jr.,Switzerland,Biel,"Engineering, Manufacturing"
567,Teva Pharmaceuticals,1944,"10,001 - 50,000",74.37,Kåre Schultz,Israel,Tel Aviv,Drugs & Biotechnology
568,Etisalat (e&),2004,"10,001 - 50,000",74.37,Hatem Dowidar,United Arab Emirates,Abu Dhabi,"Telecommunications Services, Cable Supplier"
569,Mann + Hummel,1941,"10,001 - 50,000",74.37,Kurk Wilks,Germany,Ludwigsburg,"Engineering, Manufacturing"
570,Subway,1965,"100,001 - 500,000",74.35,John Chidsey,United States,Milford,Restaurants
571,Generali Group,1831,"50,001 - 100,000",74.33,Philippe Donnet,Italy,Trieste,Insurance
572,AbbVie,2013,"10,001 - 50,000",74.31,Richard A. Gonzalez,United States,North Chicago,Drugs & Biotechnology
573,Bechtle,1983,"10,001 - 50,000",74.30,Thomas Olemotz,Germany,Neckarsulm,"Construction, Oil & Gas Operations, Mining and Chemicals"
574,Sabanci Holding,1966,"50,001 - 100,000",74.25,Cenk Alper,Türkiye,Istanbul,Conglomerate
575,Jungheinrich,1953,"10,001 - 50,000",74.24,Lars Brzoska,Germany,Hamburg,Transportation and Logistics
576,COFRA Group,2001,"50,001 - 100,000",74.22,Boudewijn Beerkens,Switzerland,Zug,Retail and Wholesale
577,Allstate,1931,"50,001 - 100,000",74.20,Thomas J. Wilson,United States,Northbrook,Insurance
578,Allegis Group,1983,"10,001 - 50,000",74.20,Andrew Hilger,United States,Hanover,Professional Services
579,ICON,1990,"10,001 - 50,000",74.18,Steve Cutler,Ireland,Dublin,Drugs & Biotechnology
580,A2A,2008,"10,001 - 50,000",74.16,Renato Mazzoncini,Italy,Brescia,Utilities
581,Ayala,1834,"50,001 - 100,000",74.14,Fernando Zobel de Ayala,Philippines,Makati,Conglomerate
582,Richemont,1988,"10,001 - 50,000",74.14,Jérôme Lambert,Switzerland,Bellevue,"Clothing, Shoes, Sports Equipment"
583,Rio Tinto,1873,"10,001 - 50,000",74.12,Jakob Stausholm,United Kingdom,London,"Construction, Oil & Gas Operations, Mining and Chemicals"
584,Zain Group,1983,"5,001 - 10,000",74.11,Bader Al-Kharafi,Kuwait,Kuwait City,"Telecommunications Services, Cable Supplier"
585,Palo Alto Networks,2005,"10,001 - 50,000",74.09,Nikesh Arora,United States,Santa Clara,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
586,United Rentals,1997,"10,001 - 50,000",74.07,Matthew John Flannery,United States,Stamford,Business Services & Supplies
587,Takeda Pharmaceutical,1781,"10,001 - 50,000",74.07,Christophe Weber,Japan,Tokyo,Drugs & Biotechnology
588,Apave Group,1867,"10,001 - 50,000",74.05,Philippe Maillard,France,Paris,Professional Services
589,FM Logistic,1967,"10,001 - 50,000",74.05,Jean-Claude Michel,France,Roissy-en-France,Transportation and Logistics
590,Kellogg Company,1906,"10,001 - 50,000",74.04,Steve Cahillane,United States,Battle Creek,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
591,United Airlines,1926,"50,001 - 100,000",74.03,Scott Kirby,United States,Chicago,Transportation and Logistics
592,Kering,1963,"10,001 - 50,000",74.00,François-Henri Pinault,France,Paris,"Clothing, Shoes, Sports Equipment"
593,Harel Insurance Investments & Financial Services,1982,"1,001 - 5,000",73.95,Michel Siboni,Israel,Ramat Gan,Insurance
594,Shanghai Electric,2004,"10,001 - 50,000",73.93,Leng Weiqing,China,Shanghai,"Engineering, Manufacturing"
595,SAIC Motor,1955,"10,001 - 50,000",73.90,Wang Xiaoqiu,China,Shanghai,Automotive (Automotive and Suppliers)
596,Schneider Electric,1836,"100,001 - 500,000",73.89,Jean-Pascal Tricoire,France,Rueil-Malmaison,"Engineering, Manufacturing"
597,Viessmann Group,1917,"10,001 - 50,000",73.87,Maximilian Viessmann,Germany,Allendorf,"Engineering, Manufacturing"
598,Orano,2001,"10,001 - 50,000",73.82,Philippe Knoche,France,Châtillon,Utilities
599,Mango,1984,"10,001 - 50,000",73.81,Toni Ruiz,Spain,Barcelona,"Clothing, Shoes, Sports Equipment"
600,Kapsch,1892,"1,001 - 5,000",73.77,Georg Kapsch,Austria,Vienna,"Telecommunications Services, Cable Supplier"
601,Koch Industries,1940,"100,001 - 500,000",73.76,Charles G. Koch,United States,Wichita,Conglomerate
602,Morgan Stanley,1924,"50,001 - 100,000",73.73,James Patrick Gorman,United States,New York,Banking and Financial Services
603,Alba Group,2005,"5,001 - 10,000",73.68,Dr. Eric Schweitzer,Germany,Berlin,Business Services & Supplies
604,Five Guys,1986,"1,001 - 5,000",73.67,Jerry Murrell,United States,Lorton,Restaurants
605,SM Investments,1958,"5,001 - 10,000",73.65,Harley T. Sy,Philippines,Manila,Banking and Financial Services
606,Clorox,1913,"5,001 - 10,000",73.62,Linda Rendle,United States,Oakland,Packaged Goods
607,KLA Corporation,1997,"5,001 - 10,000",73.62,Richard P. Wallace,United States,Milpitas,"IT, Internet, Software & Services"
608,China Unicom,2000,"100,001 - 500,000",73.62,Liu Liehong,Hong Kong,Victoria,"Telecommunications Services, Cable Supplier"
609,Hanwha Group,1952,"1,001 - 5,000",73.60,Keum Choon Soo,South Korea,Seoul,Conglomerate
610,Groupe Lactalis,1933,"50,001 - 100,000",73.60,Philippe Palazzi,France,Mayenne,Retail and Wholesale
611,voestalpine,1938,"10,001 - 50,000",73.55,Herbert Eibensteiner,Austria,Linz,"IT, Internet, Software & Services"
612,SingTel,1879,"10,001 - 50,000",73.53,Kuan Moon Yuen,Singapore,Singapore,"Telecommunications Services, Cable Supplier"
613,Public Bank Berhad,1966,"10,001 - 50,000",73.52,Tan Sri Dato' Sri Dr. Tay Ah Lek,Malaysia,Kuala Lumpur,Banking and Financial Services
614,Hana Financial Group,2005,"10,001 - 50,000",73.47,Ham Young-Joo,South Korea,Seoul,Banking and Financial Services
615,Quest Diagnostics,1967,"10,001 - 50,000",73.45,Stephen H. Rusckowski,United States,Secaucus,Drugs & Biotechnology
616,Xerox,1906,"10,001 - 50,000",73.45,Steven Bandrowczak,United States,Norwalk,Business Services & Supplies
617,American Eagle Outfitters,1977,"10,001 - 50,000",73.43,Jay L. Schottenstein,United States,Pittsburgh,"Clothing, Shoes, Sports Equipment"
618,Texas Instruments,1930,"10,001 - 50,000",73.39,Richard K. Templeton,United States,Dallas,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
619,Natura &Co,1969,"10,001 - 50,000",73.35,Fabio Barbosa,Brazil,São Paulo,Retail and Wholesale
620,Seiko Epson,1942,"50,001 - 100,000",73.31,Yasunori Ogawa,Japan,Nagano,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
621,F5 Networks,1996,"1,001 - 5,000",73.30,François Locoh-Donou,United States,Seattle,"IT, Internet, Software & Services"
622,Anta Sports,1991,"50,001 - 100,000",73.28,Ding Shizhong,China,Xiamen,"Clothing, Shoes, Sports Equipment"
623,Schaeffler,1905,"50,001 - 100,000",73.28,Klaus Rosenfeld,Germany,Herzogenaurach,"Engineering, Manufacturing"
624,Steelcase,1912,"10,001 - 50,000",73.27,Sara Armbruster,United States,Grand Rapids,"Engineering, Manufacturing"
625,OC Oerlikon,1973,"10,001 - 50,000",73.24,Roland Fischer,Switzerland,Pfäffikon,"Engineering, Manufacturing"
626,Grupo Lala,1949,"10,001 - 50,000",73.24,Arquimedes Adriano Celis Ordaz,Mexico,Gomez Palacio,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
627,Carter's,1865,"10,001 - 50,000",73.23,Michael D. Casey,United States,Atlanta,Retail and Wholesale
628,SMA Solar Technology,1981,"1,001 - 5,000",73.23,Juergen Reinert,Germany,Niestetal,"Engineering, Manufacturing"
629,Agricultural Bank of China,1979,"100,001 - 500,000",73.20,Gu Shu,China,Beijing,Banking and Financial Services
630,Auchan,1961,"100,001 - 500,000",73.20,Yves Claude,France,Croix,Retail and Wholesale
631,OCBC Bank,1912,"10,001 - 50,000",73.19,Helen Wong,Singapore,Singapore,Banking and Financial Services
632,China Galaxy Securities,2007,"5,001 - 10,000",73.14,Liang Chen,China,Beijing,Banking and Financial Services
633,Citigroup,1998,"100,001 - 500,000",73.10,Jane Fraser,United States,New York,Banking and Financial Services
634,Booz Allen Hamilton,1914,"10,001 - 50,000",73.09,Horacio D. Rozanski,United States,McLean,Professional Services
635,United Overseas Bank (UOB),1935,"10,001 - 50,000",73.08,Wee Ee Cheong,Singapore,Singapore,Banking and Financial Services
636,Mitsubishi Motors Corporation,1970,"50,001 - 100,000",73.07,Takao Kato,Japan,Tokyo,Automotive (Automotive and Suppliers)
637,Metropolitan Bank & Trust Company,1962,"10,001 - 50,000",73.05,Fabian S. Dee,Philippines,Makati,Banking and Financial Services
638,KSB,1871,"10,001 - 50,000",73.05,Imran Ghani,Germany,Frankenthal,"Engineering, Manufacturing"
639,Avis Budget Group,1946,"10,001 - 50,000",73.04,Joseph A. Ferraro,United States,Parsippany,Travel & Leisure
640,Axpo,2001,"1,001 - 5,000",73.02,Christoph Brand,Switzerland,Baden,Utilities
641,UnitedHealth Group,1977,"100,001 - 500,000",73.02,Andrew Witty,United States,Minnetonka,Insurance
642,Anywhere Real Estate Inc.,2006,"100,001 - 500,000",73.02,Ryan M. Schneider,United States,Madison,Business Services & Supplies
643,Santander,1857,"100,001 - 500,000",73.01,José Antonio Álvarez,Spain,Madrid,Banking and Financial Services
644,Bureau Veritas,1828,"50,001 - 100,000",73.01,Didier Michaud-Daniel,France,Paris,Business Services & Supplies
645,Brookfield Asset Management,1997,"100,001 - 500,000",72.98,Bruce Flatt,Canada,Toronto,Banking and Financial Services
646,Daikin,1924,"50,001 - 100,000",72.97,Masanori Togawa,Japan,Osaka,"Engineering, Manufacturing"
647,Minor International,1978,"50,001 - 100,000",72.95,Emmanuel Jude Dillipraj Rajakarier,Thailand,Bangkok,Travel & Leisure
648,Macy's,1929,"50,001 - 100,000",72.94,Jeffrey Gennette,United States,New York,Retail and Wholesale
649,Groupe Le Duff,1976,"10,001 - 50,000",72.94,Louis Le Duff,France,Rennes,Restaurants
650,Smiths Group PLC,1851,"10,001 - 50,000",72.93,Paul Keel,United Kingdom,London,"Engineering, Manufacturing"
651,Shell,2005,"50,001 - 100,000",72.93,Ben Van Beurden,Netherlands,Den Haag,"Construction, Oil & Gas Operations, Mining and Chemicals"
652,Kingfisher,1982,"50,001 - 100,000",72.90,Thierry Garnier,United Kingdom,London,Retail and Wholesale
653,Levi Strauss,1853,"10,001 - 50,000",72.89,Charles V. (Chip) Bergh,United States,San Francisco,"Clothing, Shoes, Sports Equipment"
654,NCR Corporation,1884,"10,001 - 50,000",72.87,Michael Hayford,United States,Atlanta,Banking and Financial Services
655,Legal & General Group,1836,"10,001 - 50,000",72.87,Sir Nigel Wilson,United Kingdom,London,Professional Services
656,Solvay Group,1863,"10,001 - 50,000",72.86,Ilham Kadri,Belgium,Brussels,"Construction, Oil & Gas Operations, Mining and Chemicals"
657,NEC,1899,"100,001 - 500,000",72.84,Takayuki Morita,Japan,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
658,Raiffeisen Bank International,2010,"10,001 - 50,000",72.82,Johann Strobl,Austria,Vienna,Banking and Financial Services
659,K+S,1889,"10,001 - 50,000",72.81,Dr. Burkhard Lohr,Germany,Kassel,"Construction, Oil & Gas Operations, Mining and Chemicals"
660,Royal Bank of Canada,1864,"50,001 - 100,000",72.81,David I. McKay,Canada,Montreal,Banking and Financial Services
661,Booking Holdings,1996,"10,001 - 50,000",72.77,Glenn D. Fogel,United States,Norwalk,Travel & Leisure
662,CITIC Group,1979,"100,001 - 500,000",72.76,Zhu Hexin,China,Beijing,Banking and Financial Services
663,Brother Industries,1908,"10,001 - 50,000",72.75,Toshikazu Koike,Japan,Nagoya,"Engineering, Manufacturing"
664,China Pacific Insurance Company,1991,"100,001 - 500,000",72.74,Candy Yuen,China,Shanghai,Insurance
665,Industrial Bank of Korea,1961,"10,001 - 50,000",72.71,Yoon Jong-won,South Korea,Seoul,Banking and Financial Services
666,Sage Group,1981,"10,001 - 50,000",72.70,Steve Hare,United Kingdom,Newcastle upon Tyne,"IT, Internet, Software & Services"
667,BRP,2003,"10,001 - 50,000",72.70,José Boisjoli,Canada,Valcourt,Automotive (Automotive and Suppliers)
668,Infosys,1981,"100,001 - 500,000",72.65,Salil Parekh,India,Bangalore,Professional Services
669,Otto Fuchs,1910,"10,001 - 50,000",72.65,Martin Knötgen,Germany,Meinerzhagen,"Engineering, Manufacturing"
670,Spirit AeroSystems,2005,"10,001 - 50,000",72.64,Tom Gentile,United States,Wichita,Aerospace & Defense
671,Bupa,1947,"50,001 - 100,000",72.62,Iñaki Ereño,United Kingdom,London,Insurance
672,"Becton, Dickinson and Company",1897,"50,001 - 100,000",72.61,Tom Polen,United States,Franklin Lakes,Health Care Equipment & Services
673,Draxlmaier Group,1958,"50,001 - 100,000",72.61,Stefan Brandl,Germany,Vilsbiburg,Automotive (Automotive and Suppliers)
674,Next plc,1864,"5,001 - 10,000",72.61,Simon Wolfson,United Kingdom,Leicester,"Clothing, Shoes, Sports Equipment"
675,Mazars,1945,"10,001 - 50,000",72.61,Hervé Hélias,France,Paris,Professional Services
676,Wuerth Group,1945,"50,001 - 100,000",72.60,Reinhold Würth / Robert Friedmann,Germany,Künzelsau,Retail and Wholesale
677,Amica Group,1945,"1,001 - 5,000",72.57,Jacek Rutkowski,Poland,Wronki,"Engineering, Manufacturing"
678,Andritz,1852,"10,001 - 50,000",72.56,Wolfgang Leitner,Austria,Graz,"Engineering, Manufacturing"
679,Skanska,1887,"10,001 - 50,000",72.56,Anders Danielsson,Sweden,Stockholm,"Construction, Oil & Gas Operations, Mining and Chemicals"
680,Constellation Software,1995,"10,001 - 50,000",72.55,Mark Leonard,Canada,Toronto,"IT, Internet, Software & Services"
