rank,company,founded,employees,score,ceo,state,hq,industry
481,Nissan Motor,1933,>10000,64.96,Makoto Uchida,Tennessee,Smyrna,Automotive (Automotive and Suppliers)
482,Harley-Davidson,1903,"5,001 - 10,000",64.95,Jochen Zeitz,Wisconsin,Milwaukee,Automotive (Automotive and Suppliers)
483,STIHL,1926,"1,001 - 5,000",64.93,Michael Traub,Virginia,Virginia Beach,"Semiconductors, Electronics, Electrical Engineering"
484,AMD,1969,"10,001 - 50,000",64.92,Lisa Su,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering"
485,University of South Florida,1956,"10,001 - 50,000",64.91,Rhea Law,Florida,Tampa,Education
486,Hancock Whitney,1899,"1,001 - 5,000",64.9,John M. Hairston,Mississippi,Gulfport,Banking and Financial Services
487,Spectrum,1993,"50,001 - 100,000",64.89,Christopher Winfrey,Connecticut,Stamford,"Telecommunications Services, Cable Supplier"
488,Huntington Ingalls Industries,2011,"10,001 - 50,000",64.86,Christopher D. Kastner,Virginia,Newport News,Aerospace & Defense
489,Rack Room Shoes,1974,>1000,64.82,Mark Lardie,North Carolina,Charlotte,"Clothing, Shoes, Sports Equipment"
490,Publix Super Markets,1930,"100,001 - 500,000",64.82,Kevin Murphy,Florida,Lakeland,Retail and Wholesale
491,Markel,1930,"10,001 - 50,000",64.81,Thomas S. Gayner,Virginia,Glen Allen,Insurance
492,New York State Police,1917,>5000,64.77,Steven G. James,New York,Albany,Government Services
493,"University of Nebraska, Lincoln",1869,"5,001 - 10,000",64.73,Rodney D. Bennett,Nebraska,Lincoln,Education
494,Goodman Manufacturing,1975,>10000,64.73,Takeshi Ebisu,Texas,Houston,"Engineering, Manufacturing"
495,WPS Health Solutions,1946,"1,001 - 5,000",64.71,Wendy Perkins,Wisconsin,Madison,Insurance
496,University of Southern California (USC),1880,"10,001 - 50,000",64.7,Carol L. Folt,California,Los Angeles,Education
497,Kaplan,1938,>5000,64.68,Andrew S. Rosen,Florida,Fort Lauderdale,Education
498,University of Colorado Denver | Anschutz Medical Campus,1912,"10,001 - 50,000",64.63,Michelle Marks,Colorado,Denver,Education
499,George P. Johnson Experience Marketing,1914,"1,001 - 5,000",64.62,Chris Meyer,Michigan,Auburn Hills,Business Services & Supplies
500,Kansas State University,1863,>1000,64.6,Richard Linton,Kansas,Manhattan,Education
