rank,company,founded,employees,score,ceo,state,hq,industry
529,SOS International,1957,>250,7.35,Jan Sigurdur Christensen,Denmark,Copenhagen,Insurance
530,JLL,1999,>250,7.35,Christian Ulbrich,United Kingdom,London,Business Services and Supplies
531,Bayer,1863,>250,7.35,Werner Baumann,Germany,Leverkusen,Drugs and Biotechnology
532,The Boston Consulting Group (BCG),1963,>250,7.35,Christoph Schweizer,United Kingdom,London,Consulting and Accounting
533,McKinsey & Company,1926,>250,7.35,Bob Sternfels,Germany,Düsseldorf,Consulting and Accounting
534,AECOM,1990,>250,7.35,Troy Rudd,United Kingdom,London,"Engineering, Manufacturing"
535,Insel Gruppe,2016,>250,7.35,Bernhard Pulver,Switzerland,Bern,Healthcare (Social)
536,Deloitte,1895,>250,7.35,Punit Renjen,United Kingdom,London,Consulting and Accounting
537,Thames Water,1989,>250,7.35,Sarah Bentley,United Kingdom,Reading,Utilities
538,Iberdrola,1992,>250,7.35,Ignacio S. Galan,Spain,Bilbao,Utilities
539,Mace,1990,>250,7.35,Mark Reynolds,United Kingdom,London,Construction
540,Scottish Power,1989,>250,7.35,Keith Anderson,United Kingdom,Glasgow,Utilities
541,GXO Logistics,2021,>250,7.35,Malcolm Wilson,France,Neuilly-Sur-Seine,Transportation and Logistics
542,ICA Gruppen,1938,>250,7.34,Nina Jönsson,Sweden,Solna,"Food, Soft Beverages, Alcohol and Tobacco"
543,A.S. Watson Group,1841,>250,7.34,Malina Ngai,Netherlands,Renswoude,Retail
544,Total,1924,>250,7.34,Patrick Pouyanné,France,Paris,"Oil and Gas Operations, Mining, and Chemicals"
545,SSE (Scottish and Southern Energy),1998,>250,7.34,Alistair Phillips-Davies,United Kingdom,Perth,Utilities
546,BioNTech,2008,>250,7.34,Ugur Sahin,Germany,Mainz,Drugs and Biotechnology
547,Centrica,1997,>250,7.34,Chris O’Shea,United Kingdom,Windsor,Utilities
548,Voith,1867,>250,7.34,Dr. Toralf Haag,Germany,Heidenheim,"Engineering, Manufacturing"
549,Thermo Fisher Scientific,1956,>250,7.34,Marc N. Casper,United Kingdom,Uppsala,Drugs and Biotechnology
550,Avon Cosmetics,1886,>250,7.34,Angela Cretu,United Kingdom,Northampton,Packaged Goods
551,Visma,1996,>250,7.34,Merete Hverven,Norway,Oslo,"IT, Internet, Software and Services"
552,Legrand,1865,>250,7.34,Benoît Coquart,France,Limoges,"Semiconductors, Electronics, Electrical Engineering, Hardware"
553,CGI,1976,>250,7.34,George D. Schindler,France,Rotterdam,Consulting and Accounting
554,Adecco Group,1996,>250,7.34,Denis Machuel,Switzerland,Zurich,Business Services and Supplies
555,Stora Enso,1998,>250,7.34,Annica Bresky,Finland,Stockholm + Helsinki,"Manufacture and Processing of Materials, Metals and Paper"
556,Verkehrsbüro Group,1917,>250,7.34,Martin Winkler,Austria,Wien,Travel and Leisure
557,LähiTapiola,2013,>250,7.34,Juha Koponen,Finland,Espoo,Insurance
558,TF1 Group,1974,>250,7.34,Gilles Pelisson,France,Boulogne-Billancourt,Media and Advertising
559,Mondadori,1975,>250,7.34,Antonio Porro,Italy,Segrate,Media and Advertising
560,Rentokil Initial,1925,>250,7.34,Andy Ranson,United Kingdom,West Sussex,Business Services and Supplies
561,Hiscox,1901,>250,7.33,Aki Hussain,France,Paris,Insurance
562,Wind Tre,2015,>250,7.33,"Gianluca Corti, Benoit Hanssen",Italy,Rho,"IT, Internet, Software and Services"
563,Hays Travel,1980,>250,7.33,Irene Hays,United Kingdom,Sunderland,Travel and Leisure
564,MAG (Manchester Airport Group),1938,>250,7.33,Charlie Cornish,United Kingdom,Manchester,Transportation and Logistics
565,Pko Bank Polski,1919,>250,7.32,Iwona Duda,Poland,Warsaw,Banking and Financial Services
566,Fastweb,1999,>250,7.32,Alberto Calcagno,Italy,Milan,"IT, Internet, Software and Services"
567,Teva Pharmaceuticals,1901,>250,7.32,Kåre Schultz,Israel,Tel Aviv-Jaffa,Drugs and Biotechnology
568,The Body Shop,1976,>250,7.32,David Boynton,United Kingdom,London,Retail
569,Unieuro,1937,>250,7.32,Giancarlo Nicosanti Monterastelli,Italy,Forlì,Retail
570,Grant Thornton,1924,>250,7.32,Seth L. Siegel,United Kingdom,London,Consulting and Accounting
571,Asus,1989,>250,7.32,"S.Y. Hsu, Samson Hu",Netherlands,Amsterdam,"Semiconductors, Electronics, Electrical Engineering, Hardware"
572,Linklaters,1838,>250,7.32,Paul Lewis,United Kingdom,London,Consulting and Accounting
573,Ferrero,1964,>250,7.31,Giovanni Ferrero,Italy,Alba,"Food, Soft Beverages, Alcohol and Tobacco"
574,Volvo Group,1927,>250,7.31,Martin Lundstedt,Sweden,Gothenburg,Automotive (Producers and Suppliers)
575,Spar,1932,>250,7.31,Brett Botten,Netherlands,Amsterdam,Retail
576,STADA Arzneimittel,1895,>250,7.31,Peter Goldschmidt,Germany,Bad Vilbel,Drugs and Biotechnology
577,Mitsubishi Electric,1921,>250,7.31,Kei Uruma,Germany,Ratingen,"Semiconductors, Electronics, Electrical Engineering, Hardware"
578,Calzedonia,1986,>250,7.31,Sandro Veronesi,Italy,Dossobuono di Villafranca (VR),"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
579,Fraport,1924,>250,7.31,Stefan Schulte,Germany,Frankfurt am Main,Transportation and Logistics
580,WSP,1885,>250,7.31,Alexandre L’Heureux,United Kingdom,London,Consulting and Accounting
581,Standard Chartered,1969,>250,7.31,Bill Winters,United Kingdom,London,Banking and Financial Services
582,Renault,1898,>250,7.31,Luca de Meo,France,Boulogne-Billancourt,Automotive (Producers and Suppliers)
583,Honeywell,1885,>250,7.31,Darius Adamczyk,Belgium,Bracknell,"Engineering, Manufacturing"
584,Mazars,1945,>250,7.31,Hervé Hélias,France,Paris-La Défense,Consulting and Accounting
585,Motorola Solutions,2011,>250,7.31,Greg Brown,United Kingdom,London,"Semiconductors, Electronics, Electrical Engineering, Hardware"
586,McAfee,1987,>250,7.31,Greg Johnson,Germany,Cork,"IT, Internet, Software and Services"
587,Universitätsklinikum Essen,1963,>250,7.30,Jochen A. Werner,Germany,Essen,Healthcare (Social)
588,TAURON,2006,>250,7.30,Paweł Szczeszek,Poland,Tarnow,Utilities
589,Elisa,1882,>250,7.30,Veli-Matti Mattila,Finland,Helsinki,"IT, Internet, Software and Services"
590,John Paul Construction,1949,>250,7.30,Liam Kenny,Ireland,Dublin,Construction
591,Mitchells & Butlers,1898,>250,7.30,Phil Urban,United Kingdom,Birmingham,Restaurants
592,Armatis,1989,>250,7.30,Krzysztof Lewinski,France,Boulogne-Billancourt,Business Services and Supplies
593,Bam Contractors,1958,>250,7.30,Jan Folens,Belgium,Brussels,"Engineering, Manufacturing"
594,Schott,1884,>250,7.30,Dr. Frank Heinricht,Germany,Mainz,"Manufacture and Processing of Materials, Metals and Paper"
595,Baxter,1931,>250,7.30,José E. Almeida,Switzerland,Zurich,Drugs and Biotechnology
596,Raiffeisen Schweiz,1899,>250,7.30,Heinz Huber,Switzerland,St. Gallen,Banking and Financial Services
597,Colt Technology Services,1931,>250,7.30,Keri Gilder,United Kingdom,Petersfield,"Telecommunications Services, Cable Supplier"
598,Skanska,1887,>250,7.30,Anders Danielsson,Sweden,Stockholm,Construction
599,Virgin Group,1970,>250,7.30,Josh Bayliss,United Kingdom,London,"Telecommunications Services, Cable Supplier"
600,adesso,1997,>250,7.29,Michael Kenfenheuer,Germany,Dortmund,"IT, Internet, Software and Services"
601,Auchan,1960,>250,7.29,Yves Claude,France,Croix,Retail
602,Bridgestone,1930,>250,7.29,Shuichi ISHIBASHI,Belgium,Zaventem,Automotive (Producers and Suppliers)
603,Hilti,1941,>250,7.29,Michael Hilti,Liechtenstein,Schaan,Wholesale
604,Infosys,1981,>250,7.29,Salil Parekh,United Kingdom,London,"IT, Internet, Software and Services"
605,Swisscom,1998,>250,7.29,Christoph Aeschlimann,Switzerland,Bern,"Telecommunications Services, Cable Supplier"
606,Publicis,1926,>250,7.29,Arthur Sadoun,France,Paris,Media and Advertising
607,Canon,1937,>250,7.29,Yuichi Ishizuka,United Kingdom,Uxbridge,"Semiconductors, Electronics, Electrical Engineering, Hardware"
608,Honda,1948,>250,7.29,Takahiro Hachigo,United Kingdom,Bracknell,Automotive (Producers and Suppliers)
609,All Service Unternehmensgruppe für Gebäudemanagement,1958,>250,7.29,Christian Jäkel,Germany,Frankfurt am Main,Business Services and Supplies
610,Société Générale,1864,>250,7.29,Frédéric Oudéa,France,Paris,Banking and Financial Services
611,Koninklijke KPN,2016,>250,7.29,Martijn Snoep,Netherlands,Rotterdam,"Telecommunications Services, Cable Supplier"
612,"Groupe Rocher (Yves Rocher, Petit Bateau)",1930,>250,7.29,Bris Rocher,France,La Gacilly,Packaged Goods
613,Prysmian Group,1879,>250,7.29,Valerio Battista,Italy,Milan,"Manufacture and Processing of Materials, Metals and Paper"
614,Plastic Omnium,1946,>250,7.29,Laurent Burelle,France,Levallois,Automotive (Producers and Suppliers)
615,Viessmann,1917,>250,7.28,Maximilian Viessmann,Germany,Allendorf,"Engineering, Manufacturing"
616,Deka-Gruppe,1918,>250,7.28,Dr. Georg Stocker,Germany,Frankfurt am Main,Banking and Financial Services
617,La Poste,1991,>250,7.28,ERIC LOMBARD,France,Paris,Transportation and Logistics
618,KappAhl,1953,>250,7.28,Elisabeth Peregi,Sweden,Molndal,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
619,Uniklinik Köln,1908,>250,7.28,Prof. Dr. Edgar Schömig,Germany,Köln,Healthcare (Social)
620,United Internet,1988,>250,7.28,Ralph Dommermuth,Germany,Montabaur,"IT, Internet, Software and Services"
621,CooperVision,1958,>250,7.27,Jerry Warner,Netherlands,Gelderland,Health Care Equipment and Services
622,SIG Biz,1853,>250,7.27,Samuel Sigrist,Switzerland,Neuhausen,"Manufacture and Processing of Materials, Metals and Paper"
623,Software AG,1969,>250,7.27,Sanjay Brahmawar,Germany,Darmstadt,"IT, Internet, Software and Services"
624,Arkema,2004,>250,7.27,Thierry Le Hénaff,France,Colombes,"Oil and Gas Operations, Mining, and Chemicals"
625,Worldline,1973,>250,7.27,Gilles Grapinet,France,Paris,Banking and Financial Services
626,Costco,1976,>250,7.27,W. Craig Jelinek,United Kingdom,Watford,Retail
627,Danfoss,1933,>250,7.27,Kim Fausing,Denmark,Nordborg,"Engineering, Manufacturing"
628,Swiss Life,1857,>250,7.27,Patrick Frost,Switzerland,Zurich,Insurance
629,Cloetta,1862,>250,7.27,Henri de Sauvage Nolting,Sweden,Sundbyberg,"Food, Soft Beverages, Alcohol and Tobacco"
630,FirstGroup,1986,>250,7.26,Graham Sutherland,United Kingdom,Aberdeen,Transportation and Logistics
631,Bureau Veritas,1828,>250,7.26,Didier Michaud-Daniel,France,Neuilly-sur-Seine,Consulting and Accounting
632,Morgan Stanley,1935,>250,7.26,James P. Gorman,United Kingdom,London,Banking and Financial Services
633,Groupe Carrefour,1959,>250,7.26,Alexandre Bompard,France,Massy,Retail
634,AG2R La Mondiale,2008,>250,7.26,Bruno Angles,France,Paris,Insurance
635,Macdonald Hotels,1990,>250,7.26,Donald MacDonald,United Kingdom,West Lothian,Travel and Leisure
636,Superdrug,1964,>250,7.26,Peter Macnab,United Kingdom,Croydon,Retail
637,Trelleborg,1905,>250,7.26,Peter Nilsson,Sweden,Trelleborg,"Manufacture and Processing of Materials, Metals and Paper"
638,Babcock International,1891,>250,7.25,David Lockwood,United Kingdom,London,"Engineering, Manufacturing"
639,Cargill International,1870,>250,7.25,David MacLennan,Belgium,Mouscron,"Food, Soft Beverages, Alcohol and Tobacco"
640,Transcom,1995,>250,7.25,Jonas Dahlberg,Sweden,Stockholm,Business Services and Supplies
641,Eroski,1969,>250,7.25,Agustin Markaide,Spain,Elorrio,Retail
642,Finanz Informatik,2008,>250,7.25,Andreas Schelling,Germany,Frankfurt am Main,"IT, Internet, Software and Services"
643,Würth Group,1945,>250,7.25,Dr. Jan Allmann,Germany,Gaisbach,Wholesale
644,Junge Die Bäckerei,1897,>250,7.25,Tobias Schulz,Germany,Lübeck,Retail
645,Bundesimmobiliengesellschaft,1992,>250,7.24,Wolfgang Gleissner,Austria,Wien,Business Services and Supplies
646,Kantar Media,1992,>250,7.24,Chris Jansen,Germany,Munich,Media and Advertising
647,Phoenix Group,1782,>250,7.24,Andy Briggs,United Kingdom,London,Banking and Financial Services
648,Heineken,1864,>250,7.24,Dolf van den Brink,Netherlands,Amsterdam,"Food, Soft Beverages, Alcohol and Tobacco"
649,France Télévisions,2000,>250,7.24,Delphine Ernotte Cunci,France,Paris,Media and Advertising
650,Nexity,2000,>250,7.24,Véronique Bédague,France,Paris,Business Services and Supplies
651,OVS,1972,>250,7.24,Franco Moscetti,Italy,Mestre Venezia,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
652,SKF Group,1907,>250,7.24,Rickard Gustafson,Sweden,Göteborg,"Manufacture and Processing of Materials, Metals and Paper"
653,KPMG,1987,>250,7.24,Stephanie Hottenhuis,Netherlands,Amstelveen,Consulting and Accounting
654,Schaeffler-Gruppe,1946,>250,7.24,Klaus Rosenfeld,Germany,Herzogenaurach,Automotive (Producers and Suppliers)
655,GPI,1988,>250,7.24,Fausto Manzana,Italy,Trento,Health Care Equipment and Services
656,Volksbank Mittelhessen,1858,>250,7.24,Dr. Peter Hanker,Germany,Gießen,Banking and Financial Services
657,Nielsen,1923,>250,7.23,David Kenny,Sweden,Stockholm,Consulting and Accounting
658,Eversheds Sutherland,1924,>250,7.23,Lee Ranson,United Kingdom,Salford,Consulting and Accounting
659,CNH Industrial,1842,>250,7.23,Scott Wine,United Kingdom,London,Automotive (Producers and Suppliers)
660,Groupe BPCE,1818,>250,7.23,Laurent Mignon,France,Paris,Banking and Financial Services
661,Recipharm,1995,>250,7.23,Mark Funk,Sweden,Stockholm,Drugs and Biotechnology
662,Continental,1871,>250,7.23,Nikolai Setzer,Germany,Hanover,Automotive (Producers and Suppliers)
663,Munich RE,1880,>250,7.23,Dr. Joachim Wenning,Germany,Munich,Insurance
664,Eni,1953,>250,7.23,Claudio Descalzi,Italy,Rome,"Oil and Gas Operations, Mining, and Chemicals"
665,Alcon,1945,>250,7.23,Dr. Benedikt Hoffmann,Germany,Freiburg,Drugs and Biotechnology
666,NCC,1989,>250,7.23,Tomas Carlsson,Sweden,Solna,Construction
667,Radisson,1960,>250,7.23,Federico J. González,Belgium,Brussels,Travel and Leisure
668,Neuca,1990,>250,7.23,Piotr Sucharski,Poland,Toruń,Wholesale
669,Argos,1973,>250,7.23,Simon Roberts,United Kingdom,Milton Keynes,Retail
670,Valmet,1750,>250,7.22,Pasi Laine,Finland,Espoo,"Semiconductors, Electronics, Electrical Engineering, Hardware"
671,The Walt Disney Company,1923,>250,7.22,Jan Koeppen,United Kingdom,London,Media and Advertising
672,Aubay,1998,>250,7.22,Philippe Rabasse,France,Boulogne-Billancourt,"IT, Internet, Software and Services"
673,Balfour Beatty,1909,>250,7.22,Leo Quinn,United Kingdom,London,"Aerospace, Defence, Manufacture of Transport Equipment"
674,DS Smith,1940,>250,7.22,Miles Roberts,United Kingdom,London,"Manufacture and Processing of Materials, Metals and Paper"
675,ANDRITZ,1852,>250,7.22,Joachim Schönbeck,Austria,Graz,"Engineering, Manufacturing"
676,Mondelēz International,2012,>250,7.22,Dirk Van De Put,Switzerland,Glattpark,"Food, Soft Beverages, Alcohol and Tobacco"
677,Etteplan,1983,>250,7.22,Juha Näkki,Finland,Espoo,"Engineering, Manufacturing"
678,Sitel,1985,>250,7.22,Laurent Uberti,United Kingdom,Watford,Business Services and Supplies
679,Suva,1918,>250,7.22,Felix Weber,Switzerland,Lucerne,Insurance
680,TÜV NORD,1869,>250,7.22,Dr. Dirk Stenkamp,Germany,Hanover,Business Services and Supplies
681,Abrdn plc,1825,>250,7.22,Stephen Bird,United Kingdom,Edinburgh,Banking and Financial Services
682,Caterpillar,1925,>250,7.22,Jim Umpleby,United Kingdom,Belfast,"Aerospace, Defence, Manufacture of Transport Equipment"
683,BayWa,1923,>250,7.22,Klaus Josef Lutz,Germany,Munich,Utilities
684,Deichmann,1913,>250,7.22,Heinrich Otto Deichmann,Germany,Essen,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
685,Greene King,1799,>250,7.22,Nick Mackenzie,United Kingdom,Bury St Edmunds,"Food, Soft Beverages, Alcohol and Tobacco"
686,DZ Bank Group,1883,>250,7.22,Uwe Fröhlich & Dr. Cornelius Riese,Germany,Frankfurt am Main,Banking and Financial Services
687,Humana Group,2001,>250,7.21,Johanna Rastad,Sweden,Stockholm,Healthcare (Social)
688,BMI Healthcare,2004,>250,7.21,Paolo Pieri,United Kingdom,London,Healthcare (Social)
689,SEAT,1950,>250,7.21,Wayne Griffiths,Spain,Barcelona,Automotive (Producers and Suppliers)
690,Deutsche Bahn,1994,>250,7.21,Richard Lutz,Germany,Berlin,Transportation and Logistics
691,Alstom,1928,>250,7.21,Henri Poupart-Lafarge,France,Saint-Ouen,"Aerospace, Defence, Manufacture of Transport Equipment"
692,MTR Corporation,1966,>250,7.21,Steve Murphy,United Kingdom,London,Transportation and Logistics
693,Crédit Mutuel,1882,>250,7.21,Pierre-Edouard Batard,France,Paris,Banking and Financial Services
694,Iceland Foods,1970,>250,7.21,Malcolm Walker,United Kingdom,Deeside,Retail
695,Arcadis,1888,>250,7.21,Peter Oosterveer,Netherlands,Amsterdam,Consulting and Accounting
696,UNIQA,1811,>250,7.21,Andreas Brandstetter,Austria,Vienna,Insurance
697,Baloise Group,1863,>250,7.21,Gert De Winter,Switzerland,Basel,Insurance
698,Eurofins,1987,>250,7.21,Gilles Martin,Luxembourg,Luxembourg,Drugs and Biotechnology
699,Redrow,1974,>250,7.20,Matthew Pratt,United Kingdom,Ewloe,Construction
700,CTDI,1975,>250,7.20,Leo Parsons,Germany,Malsch,"Telecommunications Services, Cable Supplier"
701,Fraunhofer,1949,>250,7.20,Reimund Neugebauer,Germany,Munich,Consulting and Accounting
702,Allen & Overy,1930,>250,7.20,Sally Dewar,United Kingdom,London,Consulting and Accounting
703,Unicredit,1870,>250,7.20,Andrea Orcel,Italy,Milan,Banking and Financial Services
704,Bombardier Group,1942,>250,7.20,Éric Martel,United Kingdom,Belfast,"Aerospace, Defence, Manufacture of Transport Equipment"
705,Grupo MASMOVIL,2006,>250,7.20,Meinrad Spenger,Spain,Madrid,"Telecommunications Services, Cable Supplier"
706,Pizza Hut,1958,>250,7.20,Aaron Powell,Spain,St Albans,Restaurants
707,De Zorggroep,2008,>250,7.20,Geraline Leusink,Netherlands,Venlo,Healthcare (Social)
708,Raiffeisen Bank,1927,>250,7.20,Johann Strobl,Austria,Vienna,Banking and Financial Services
709,Kaufland,1930,>250,7.20,Frank Schumann,Germany,Neckarsulm,Retail
710,Neuberger Berman,1939,>250,7.19,George H. Walker,United Kingdom,London,Banking and Financial Services
711,Riot Games,2006,>250,7.19,Nicolo Laurent,Ireland,Dublin,"IT, Internet, Software and Services"
712,SAS Scandinavian Airlines System,1946,>250,7.19,Anko Van der Werff,Sweden,Stockholm,Transportation and Logistics
713,Alcoa,1888,>250,7.19,Roy Harvey,Spain,Lausanne,"Manufacture and Processing of Materials, Metals and Paper"
714,Migros,1925,>250,7.19,Fabrice Zumbrunnen,Switzerland,Zurich,Retail
715,A2A,2008,>250,7.19,Renato Mazzoncini,Italy,Milan,Utilities
716,SAS,1976,>250,7.19,Jim Goodnight,Germany,Heidelberg,"IT, Internet, Software and Services"
717,BBC (British Broadcasting Corporation),1922,>250,7.19,Tim Davie,United Kingdom,London,Media and Advertising
718,Bell,1869,>250,7.19,Lorenz Wyss,Switzerland,Basel,"Food, Soft Beverages, Alcohol and Tobacco"
719,Esselunga,1957,>250,7.18,Marina Caprotti,Italy,Milan,Retail
720,Novo Nordisk,1923,>250,7.18,Lars Fruergaard Jørgensen,Denmark,Bagsvaerd,Drugs and Biotechnology
721,B·A·D Gesundheitsvorsorge und Sicherheitstechnik,1976,>250,7.18,André Panienka,Germany,Bonn,Health Care Equipment and Services
722,Printemps,1865,>250,7.18,Jean-Marc Bellaiche,France,Paris,Retail
723,National Express Group,1992,>250,7.18,Ignacio Garat,United Kingdom,Birmingham,Transportation and Logistics
724,ENGIE,2008,>250,7.18,Catherine MacGregor,France,Paris,Utilities
725,The Swatch Group,1983,>250,7.18,Nick Hayek,Switzerland,Biel,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
726,Škoda Auto,1895,>250,7.17,Klaus Zellmer,Czech Republic,Mladá Boleslav,Automotive (Producers and Suppliers)
727,Alleanza Assicurazioni,1898,>250,7.17,Davide Passero,Italy,Milan,Insurance
728,PwC (PricewaterhouseCoopers),1998,>250,7.32,Robert Moritz,United Kingdom,London,Consulting and Accounting
729,Konica Minolta,1873,>250,7.17,Toshimitsu Taiko,Italy,Milan,"Semiconductors, Electronics, Electrical Engineering, Hardware"
730,Check24,1999,>250,7.17,Stefan Eckhardt,Germany,Munich,Banking and Financial Services
731,Sodexo,1966,>250,7.17,Sophie Bellon,France,Issy-Les-Moulineaux,Business Services and Supplies
732,BNP Paribas,1848,>250,7.16,Jean-Laurent Bonnafe,France,Paris,Banking and Financial Services
733,Natixis,2006,>250,7.16,Nicolas Namias,France,Paris,Banking and Financial Services
734,El Corte Ingles,1935,>250,7.16,Vaijes El Corte Inglés,Spain,Madrid,Retail
735,3B Dienstleistungen,1982,>250,7.16,Daniel Noraman,Germany,Berlin,Business Services and Supplies
736,Voestalpine,1939,>250,7.16,Herbert Eibensteiner,Austria,Linz,"Manufacture and Processing of Materials, Metals and Paper"
737,Ramsay Health Care,1964,>250,7.16,Craig McNally,France,Paris,Healthcare (Social)
738,ATOS Group,2011,>250,7.16,Nourdine Bihmane,France,Bezons,"IT, Internet, Software and Services"
739,Nobina,1911,>250,7.16,Magnus Rosén,Sweden,Solna,Transportation and Logistics
740,tesa,2001,>250,7.16,Norman Goldberg,Germany,Norderstedt,"Manufacture and Processing of Materials, Metals and Paper"
741,Monoprix,1932,>250,7.16,Guillaume Seneclauze,France,Clichy,Retail
742,KONE,1910,>250,7.16,Henrik Ehrnrooth,Finland,Espoo,"Engineering, Manufacturing"
743,Aptiv,1881,>250,7.16,Kevin P. Clark,Ireland,Dublin,Automotive (Producers and Suppliers)
744,Saab Group,1937,>250,7.15,Micael Johansson,Sweden,Stockholm,"Aerospace, Defence, Manufacture of Transport Equipment"
745,Western Union,1851,>250,7.15,Devin McGranahan,Austria,Vienna,Banking and Financial Services
746,Irwin Mitchell,1912,>250,7.15,Andrew Tucker,United Kingdom,Sheffield,Consulting and Accounting
747,Metro Bank,2010,>250,7.15,Daniel Frumkin,United Kingdom,London,Banking and Financial Services
748,Malakoff Médéric Humanis,2020,>250,7.15,Thomas Saunier,France,Paris,Insurance
749,MRW,1977,>250,7.15,-,Spain,Barcelona,Transportation and Logistics
750,Ipsos,1975,>250,7.14,Ralf Ganzenmüller,France,Paris,Media and Advertising
751,Panasonic,1962,>250,7.14,Junichi Suzuki,Germany,Ottobrun,"Semiconductors, Electronics, Electrical Engineering, Hardware"
752,BLG Logistics,1877,>250,7.14,Frank Dreeke,Germany,Bremen,Transportation and Logistics
753,Just Eat Takeaway.com,2000,>250,7.13,Jitse Groen,Netherlands,Amsterdam,Travel and Leisure
754,Continentale Krankenversicherung,1926,>250,7.13,Christoph Helmich,Germany,Dortmund,Insurance
755,Akzo Nobel,1994,>250,7.13,Thierry Vanlancker,Netherlands,Amsterdam,"Oil and Gas Operations, Mining, and Chemicals"
756,Porsche,1931,>250,7.28,Oliver Blume,Germany,Stuttgart,Automotive (Producers and Suppliers)
757,Metso,1999,>250,7.13,Pekka Vauramo,Finland,Helsinki,"Oil and Gas Operations, Mining, and Chemicals"
758,Morgan Sindall,1977,>250,7.13,John Morgan,United Kingdom,London,Construction
759,KAEFER,1918,>250,7.13,"Ro­land Gärber, Steen E. Hansen",Germany,Bremen,Construction
760,Lassila & Tikanoja,1905,>250,7.13,Tina Hellstadius,Finland,Helsinki,Business Services and Supplies
761,Estée Lauder,1960,>250,7.12,Fabrizio Freda,France,Paris,Packaged Goods
762,Nokia,1865,>250,7.12,Pekka Lundmark,Finland,Espoo,"Telecommunications Services, Cable Supplier"
763,Billerudkorsnäs,2012,>250,7.12,Christoph Michalski,Sweden,Solna,"Manufacture and Processing of Materials, Metals and Paper"
764,Automobili Lamborghini,1963,>250,7.12,Stephan Winkelmann,Italy,Bologna,Automotive (Producers and Suppliers)
765,Grupo Acciona,1997,>250,7.12,José Manuel Entrecanales Domecq,Spain,Madrid,Construction
766,Banco Sabadell,1881,>250,7.12,César González-Bueno Mayer,Spain,Alicante,Banking and Financial Services
767,Stihl,1926,>250,7.12,Michael Traub,Germany,Dieburg,"Semiconductors, Electronics, Electrical Engineering, Hardware"
768,Jaguar Landrover,1922,>250,7.26,Thierry Bolloré,United Kingdom,Coventry,Automotive (Producers and Suppliers)
769,Correos,1716,>250,7.12,Juan Manuel Serrano,Spain,Madrid,Transportation and Logistics
770,KSB,1871,>250,7.12,Stephan Timmermann,Germany,Frankenthal,"Manufacture and Processing of Materials, Metals and Paper"
771,Magna,1957,>250,7.11,Seetarama (Swamy) Kotagiri,Germany,Sailauf,Automotive (Producers and Suppliers)
772,Nationale-Nederlanden (NN),1863,>250,7.11,David Knibbe,Netherlands,The Hague,Banking and Financial Services
773,Navantia,2005,>250,7.11,Ricardo Domínguez García-Baquero,Spain,Madrid,"Aerospace, Defence, Manufacture of Transport Equipment"
774,DXC Technology,2017,>250,7.11,Mike Salvino,United Kingdom,London,"IT, Internet, Software and Services"
775,Debeka,1905,>250,7.11,Thomas Brahm,Germany,Koblenz,Insurance
776,ArcelorMittal,2006,>250,7.11,Reiner Blaschek,Luxembourg,Lusembourg,"Manufacture and Processing of Materials, Metals and Paper"
777,SSAB,1878,>250,7.11,Martin Lindqvist,Sweden,Stockholm,"Manufacture and Processing of Materials, Metals and Paper"
778,Zeiss,1846,>250,7.11,Dr. Karl Lamprecht,Germany,Oberkochen,Health Care Equipment and Services
779,Caixabank,1904,>250,7.11,Gonzalo Gortázar,Spain,Valencia,Banking and Financial Services
780,Augustinum,1954,>250,7.11,Hans Günther Bonk,Germany,Munich,Healthcare (Social)
781,Strabag,1835,>250,7.11,Thomas Birtel,Austria,Vienna,Construction
782,Valeo,1923,>250,7.11,Christope Périllat,France,Paris,Automotive (Producers and Suppliers)
783,mastercard,1966,>250,7.11,Michael Miebach,Belgium,Waterloo,Banking and Financial Services
784,LNER (London North Eastern Railway),2018,>250,7.10,David Horne,United Kingdom,York,Transportation and Logistics
785,Aldi Nord,1961,>250,7.10,Robin Arnemann,Germany,Essen,Retail
786,Spotify,2006,>250,7.10,Daniel Ek,Sweden,Stockholm,"IT, Internet, Software and Services"
787,Destia Fin,1799,>250,7.10,Tero Kiviniemi,Finland,Vantaa,Construction
788,MGEN,1946,>250,7.10,Fabrice Heyriès,France,Paris,Insurance
789,Trenitalia,2000,>250,7.10,Luigi Corradi,Italy,Rome,Transportation and Logistics
790,Eurest,1974,>250,7.09,Gerhard Marschitz,Germany,Eschborn,Restaurants
791,knowit,1997,>250,7.09,Stefan Gardefjord,Sweden,Stockholm,"IT, Internet, Software and Services"
792,Tech Data,1974,>250,7.09,Patrick Zammit,Germany,Munich,"IT, Internet, Software and Services"
793,Hok-Elanto,1905,>250,7.09,Veli-Matti Liimatainen,Finland,Helsinki,Retail
794,Smith & Nephew,1856,>250,7.09,Deepak Nath,United Kingdom,Watford,Health Care Equipment and Services
795,Mann + Hummel,1938,>250,7.08,Kurk Wilks,Germany,Ludwigsburg,Automotive (Producers and Suppliers)
