rank,company,founded,employees,score,ceo,state,hq,industry
540,A1 Telekom Austria Group,1998,>250,68.94,Thomas Arnoldner,Austria,Wien,"Telecommunications Services, Cable Supplier"
541,FedEx,1984,>250,68.94,Karen Reddington,France,Hoofddorp,Transportation and Logistics
542,Fidelity Worldwide Investment,1969,>250,68.91,Anne Richards,United Kingdom,London,Banking and Financial Services
543,British American Tobacco,1902,>250,68.91,Jack Bowles,United Kingdom,London,"Food, Soft Beverages, Alcohol and Tobacco"
544,Whitbread,1742,>250,68.85,Alison Brittain,United Kingdom,Dunstable,Travel and Leisure
545,Cultura,1998,>250,68.84,Frédéric Becquart,France,Mérignac,Retail
546,Humana Group,2001,>250,68.78,Johanna Rastad,Sweden,Stockholm,Healthcare (Social)
547,Heineken,1864,>250,68.75,Dolf van den Brink,Netherlands,Amsterdam,"Food, Soft Beverages, Alcohol and Tobacco"
548,Groupe BPCE,1818,>250,68.74,Laurent Mignon,France,Paris,Banking and Financial Services
549,Kier Group,1928,>250,68.70,Andrew Davies,United Kingdom,Sandy,Construction
550,Grupo Eulen,1962,>250,68.61,Rodrigo Yepez J.,Spain,Madrid,Business Services and Supplies
551,Canal +,1984,>250,68.59,Maxime Saad,France,Boulogne-Billancourt,Media and Advertising
552,Claire's,1961,>250,68.57,Ryan Vero,United Kingdom,Birmingham,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
553,Covéa Group,2003,>250,68.56,Thierry Derez,France,Paris,Insurance
554,Honeywell,1885,>250,68.54,Darius Adamczyk,Belgium,Bracknell,"Engineering, Manufacturing"
555,Baxter,1931,>250,68.53,José E. Almeida,Switzerland,Zurich,Drugs and Biotechnology
556,Privatklinikgruppe Hirslanden,1990,>250,68.52,Daniel Liedtke,Switzerland,Zurich,Healthcare (Social)
557,Société Générale,1864,>250,68.52,Frédéric Oudéa,France,Paris,Banking and Financial Services
558,S Group (S-ryhmä),1904,>250,68.51,Hannu Krook,Finland,Helsinki,Business Services and Supplies
559,St. Vincent'S Healthcare,1834,>250,68.45,Kay Connolly,Ireland,Dublin,Healthcare (Social)
560,AG2R La Mondiale,2008,>250,68.44,Bruno Angles,France,Paris,Insurance
561,STEF,1920,>250,68.43,Stanislas Lemor,France,Paris,Transportation and Logistics
562,Douglas,1821,>250,68.42,Tina Müller,Germany,Düsseldorf,Retail
563,Jeronimo Martins,1792,>250,68.42,Pedro Soares dos Santos,Portugal,Lisbon,Retail
564,Wind Tre,2015,>250,68.39,"Gianluca Corti, Benoit Hanssen",Italy,Rho,"IT, Internet, Software and Services"
565,Abanca,2014,>250,68.33,Francisco Botas Ratera,Spain,Betanzos,Banking and Financial Services
566,Estée Lauder,1960,>250,68.28,Fabrizio Freda,France,Paris,Packaged Goods
567,NTT Data,1988,>250,68.28,Yo Honma,United Kingdom,London,"IT, Internet, Software and Services"
568,Voestalpine,1939,>250,68.28,Herbert Eibensteiner,Austria,Linz,"Manufacture and Processing of Materials, Metals and Paper"
569,Barilla,1877,>250,68.28,Claudio Colzani,Italy,Parma,"Food, Soft Beverages, Alcohol and Tobacco"
570,Ahlens,1899,>250,68.23,Annica Hagen,Sweden,Stockholm,Retail
571,SAS,1976,>250,68.22,Jim Goodnight,Germany,Heidelberg,"IT, Internet, Software and Services"
572,In Extenso,1991,>250,68.22,Antoine De Riedmatten,France,Lyon,Consulting and Accounting
573,Kangourou Kids,2010,>250,68.21,Nathalie Boucon,France,Rennes,Healthcare (Social)
574,KNAPP,1952,>250,68.20,Gerald Hofer,Austria,Hart bei Graz,"Engineering, Manufacturing"
575,Manitou,1957,>250,68.19,Michel Denis,France,Ancenis,"Engineering, Manufacturing"
576,DS Smith,1940,>250,68.17,Miles Roberts,United Kingdom,London,"Manufacture and Processing of Materials, Metals and Paper"
577,Transcom,1995,>250,68.16,Jonas Dahlberg,Sweden,Stockholm,Business Services and Supplies
578,Vonovia,2001,>250,68.12,Rolf Buch,Germany,Bochum,Business Services and Supplies
579,Lantmännen,2001,>250,68.11,Magnus Kagevik,Sweden,Stockholm,"Food, Soft Beverages, Alcohol and Tobacco"
580,United Internet,1988,>250,68.09,Ralph Dommermuth,Germany,Montabaur,"IT, Internet, Software and Services"
581,Capital One,1994,>250,68.07,Richard Fairbank,United Kingdom,Nottingham,Banking and Financial Services
582,Bonduelle,1853,>250,68.05,Guillaume Debrosse,France,Villeneuve-d'Ascq,"Food, Soft Beverages, Alcohol and Tobacco"
583,Nkt,1891,>250,68.05,Alexander Kara,Denmark,Copenhagen,"Semiconductors, Electronics, Electrical Engineering, Hardware"
584,CNH Industrial,1842,>250,68.04,Scott Wine,United Kingdom,London,Construction
585,Generali,1831,>250,67.99,Philippe Donnet,Italy,Trieste,Insurance
586,Publicis,1926,>250,67.98,Arthur Sadoun,France,Paris,Media and Advertising
587,Boulanger,1954,>250,67.95,Emmanuel Deschamps,France,Lesquin,Retail
588,Electrolux,1919,>250,67.93,Jonas Samuelson,Sweden,Stockholm,"Semiconductors, Electronics, Electrical Engineering, Hardware"
589,Techniker Krankenkasse,1884,>250,67.92,Dr. Jens Baas,Germany,Hamburg,Insurance
590,Renfe,2005,>250,67.88,Isaías Táboas Suárez,Spain,Madrid,Transportation and Logistics
591,Mehiläinen,1909,>250,67.87,Janne-Olli Järvenpää,Finland,Helsinki,Healthcare (Social)
592,Arriva,1938,>250,67.86,Mike Cooper,United Kingdom,Sunderland,Transportation and Logistics
593,Haribo,1920,>250,67.86,Johannes Niclassen,Germany,Grafschaft,"Food, Soft Beverages, Alcohol and Tobacco"
594,Leonardo,1864,>250,67.85,Alessandro Profumo,Italy,Milan,"Aerospace, Defence, Manufacture of Transport Equipment"
595,Galeria Karstadt Kaufhof,1879,>250,67.83,Miguel Müllenbach,Germany,Essen,Retail
596,PKN Orlen,1999,>250,67.81,Daniel Obajtek,Poland,Płock,"Oil and Gas Operations, Mining, and Chemicals"
597,Merlin Entertainments,1999,>250,67.78,Nick Varney,United Kingdom,Poole,Travel and Leisure
598,Melia Hotels International,1956,>250,67.77,Gabriel Escarrer Jaume,Spain,Palma de Mallorca,Travel and Leisure
599,Bank of England,1964,>250,67.76,Andrew Bailey,United Kingdom,London,Banking and Financial Services
600,BNP Paribas,1848,>250,67.75,Jean-Laurent Bonnafe,France,Paris,Banking and Financial Services
601,Avery Dennison,1935,>250,67.74,Mitch Butier,Netherlands,Oegstgeest,"Manufacture and Processing of Materials, Metals and Paper"
602,McLaren Automotive,1963,>250,67.73,Michael Leiters,United Kingdom,Woking,Automotive (Producers and Suppliers)
603,The Swatch Group,1983,>250,67.72,Nick Hayek,Switzerland,Biel,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
604,Akzo Nobel,1994,>250,67.69,Thierry Vanlancker,Netherlands,Amsterdam,"Oil and Gas Operations, Mining, and Chemicals"
605,Billerud,2012,>250,67.69,Christoph Michalski,Sweden,Solna,"Manufacture and Processing of Materials, Metals and Paper"
606,IQVIA,1982,>250,67.68,Ari Bousbib,United Kingdom,Reading,Consulting and Accounting
607,O2 Care services,1996,>250,67.66,Jean-François Auclair,France,Le Mans,Healthcare (Social)
608,BLG Logistics,1877,>250,67.66,Frank Dreeke,Germany,Bremen,Transportation and Logistics
609,Porsche,1931,>250,67.66,Oliver Blume,Germany,Stuttgart,Automotive (Producers and Suppliers)
610,Korian,2003,>250,67.60,Sophie Boissard,France,Paris,Healthcare (Social)
611,Avis Budget Group,1946,>250,67.59,Joe Ferraro,United Kingdom,Berkshire,Travel and Leisure
612,DuPont,1809,>250,67.56,Edward Breen,Germany,Leiden,"Oil and Gas Operations, Mining, and Chemicals"
613,Sopra Steria Group,1968,>250,67.54,Cyril Malargé,France,Paris,"IT, Internet, Software and Services"
614,Naval Group,1631,>250,67.54,Pierre-Eric Pommellet,France,Paris,"Aerospace, Defence, Manufacture of Transport Equipment"
615,Action,1993,>250,67.52,Hajir Hajji,Netherlands,Zwaagdijk-Oost,Retail
616,Toyota Motor Corporation,1937,>250,67.45,Matt Harrison,Belgium,Brussels,Automotive (Producers and Suppliers)
617,Hutchison 3G,2003,>250,67.43,Robert Finnegan,United Kingdom,Reading,"Telecommunications Services, Cable Supplier"
618,Webhelp,2000,>250,67.43,Olivier Duha,France,Paris,Business Services and Supplies
619,Colgate-Palmolive,1806,>250,67.42,Noel Wallas,Switzerland,Therwil,Packaged Goods
620,Paul Hartmann,1818,>250,67.42,Britta Fünfstück,Germany,Heidenheim an der Brenz,Health Care Equipment and Services
621,Cerba HealthCare,1967,>250,67.37,Catherine Courboillet,France,Issy-les-Moulineaux,Drugs and Biotechnology
622,Elior Group,1991,>250,67.36,Daniel Derichebourg,France,Paris,Restaurants
623,Schaeffler-Gruppe,1946,>250,67.35,Klaus Rosenfeld,Germany,Herzogenaurach,Automotive (Producers and Suppliers)
624,Implenia,2006,>250,67.32,André Wyss,Switzerland,Opfikon,Construction
625,Volksbanken Raiffeisenbanken,1843,>250,67.31,Marija Kolak,Germany,Berlin,Banking and Financial Services
626,Biocoop,1986,>250,67.30,Pierrick De Ronne,France,Paris,Retail
627,SAMSE,1920,>250,67.29,Laurent Chameroy,France,Grenoble,Wholesale
628,Lufthansa,1953,>250,67.28,Carsten Spohr,Germany,Frankfurt am Main,Transportation and Logistics
629,Österreichische Post,1999,>250,67.27,Georg Poelzl,Austria,Vienna,Transportation and Logistics
630,Logista,1999,>250,67.26,Íñigo Meirás Amusco​,Spain,Madrid,Wholesale
631,Renault,1898,>250,67.23,Luca de Meo,France,Boulogne-Billancourt,Automotive (Producers and Suppliers)
632,Bombardier Group,1942,>250,67.20,Éric Martel,United Kingdom,Belfast,"Aerospace, Defence, Manufacture of Transport Equipment"
633,Nagel-Group,1935,>250,67.15,Carsten Taucke,Germany,Versmold,Transportation and Logistics
634,heijmans,1923,>250,67.15,Ton Hillen,Netherlands,Rosmalen,Construction
635,Capita,1984,>250,67.15,Jonathan Lewis,United Kingdom,London,Consulting and Accounting
636,MediaMarkt,1979,>250,67.14,Karsten Wildberger,Germany,Ingolstadt,Retail
637,About You,2014,>250,67.13,Tarek Müller,Germany,Hamburg,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
638,Chubb,1882,>250,67.12,Evan G. Greenberg,France,Paris,Insurance
639,John Deere,1837,>250,67.09,John C. May,Germany,Walldorf,"Aerospace, Defence, Manufacture of Transport Equipment"
640,Virgin Group,1970,>250,67.09,Josh Bayliss,United Kingdom,London,"Telecommunications Services, Cable Supplier"
641,Cdiscount,1998,>250,67.05,Emmanuel Grenier,France,Bordeaux,Retail
642,XPO Logistics,2000,>250,67.03,Mario Harik,France,Lyon,Transportation and Logistics
643,ATEA,1968,>250,67.01,Steinar Sønsteby,Norway,Oslo,"IT, Internet, Software and Services"
644,Cera Care,2016,>250,66.98,Dr. Ben Maruthappu,United Kingdom,London,Healthcare (Social)
645,Circle K,1951,>250,66.97,Brian Hannasch,Norway,Oslo,Retail
646,Marsh & McLennan Companies,1871,>250,66.97,John Q. Doyle,Luxembourg,Luxembourg,Consulting and Accounting
647,Goodyear Dunlop,1898,>250,66.93,Richard J. Kramer,United Kingdom,Diegem,Automotive (Producers and Suppliers)
648,FirstGroup,1986,>250,66.92,Graham Sutherland,United Kingdom,Aberdeen,Transportation and Logistics
649,Sonepar,1969,>250,66.91,Philippe Delpech,France,Paris,Wholesale
650,Covisian,1986,>250,66.88,César López,Italy,Milano,Consulting and Accounting
651,Magna,1957,>250,66.88,Seetarama (Swamy) Kotagiri,Germany,Sailauf,Automotive (Producers and Suppliers)
652,Fielmann,1972,>250,66.87,Marc Fielmann,Germany,Hamburg,Retail
653,McDonald's,1940,>250,66.85,Alistair Macrow,United Kingdom,London,Restaurants
654,Thalia,1919,>250,66.84,Ingo Kretzschmar,Germany,Münster,Retail
655,Caverion,2013,>250,66.84,Jacob Götzsche,Finland,Vantaa,Construction
656,Debeka,1905,>250,66.83,Thomas Brahm,Germany,Koblenz,Insurance
657,La Poste,1991,>250,66.78,ERIC LOMBARD,France,Paris,Transportation and Logistics
658,Palmia,2015,>250,66.77,Nina Mähönen,Finland,Helsinki,"Food, Soft Beverages, Alcohol and Tobacco"
659,Kearney,1926,>250,66.77,Martin Eisenhut,Germany,Düsseldorf,Consulting and Accounting
660,BlackRock,1988,>250,66.73,Larry Fink,Netherlands,London,Banking and Financial Services
661,Flunch,1981,>250,66.73,Baptiste Bayart,France,Villeneuve-d'Ascq,Restaurants
662,OMV,1956,>250,66.73,Alfred Stern,Austria,Wien,"Oil and Gas Operations, Mining, and Chemicals"
663,Aubay,1998,>250,66.66,Philippe Rabasse,France,Boulogne-Billancourt,"IT, Internet, Software and Services"
664,LCL (Crédit Lyonnais),1863,>250,66.66,Michel Mathieu,France,Villejuif,Banking and Financial Services
665,Leoni,1917,>250,66.63,Aldo Kamper,Germany,Nuremberg,Automotive (Producers and Suppliers)
666,Coop,1969,>250,66.61,Philipp Wyss,Switzerland,Basel,Wholesale
667,ZF Friedrichshafen,1908,>250,66.60,Wolf-Henning Scheider,Germany,Friedrichshafen,Automotive (Producers and Suppliers)
668,Attendo,1985,>250,66.60,Martin Tivéus,Sweden,Danderyd,Healthcare (Social)
669,JD Sports Fashion,1981,>250,66.56,Régis Schultz,United Kingdom,Bury,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
670,Bentley,1919,>250,66.56,Adrian Hallmark,United Kingdom,Crewe,Automotive (Producers and Suppliers)
671,Groupe Atlantic,1968,>250,66.52,Pierre-Louis Francois,France,La Roche-sur-Yon,"Semiconductors, Electronics, Electrical Engineering, Hardware"
672,Lindner Group,1965,>250,66.51,Richard Unwin,Germany,Arnstorf,Construction
673,WSP,1885,>250,66.50,Alexandre L’Heureux,United Kingdom,London,Consulting and Accounting
674,Charles River Laboratories,1947,>250,66.46,James C. Foster,United Kingdom,Lyon,Drugs and Biotechnology
675,Banco Sabadell,1881,>250,66.45,César González-Bueno Mayer,Spain,Alicante,Banking and Financial Services
676,New Look,1969,>250,66.45,Helen Connolly,United Kingdom,Weymouth,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
677,Digia,1990,>250,66.42,Timo Levoranta,Finland,Helsinki,"IT, Internet, Software and Services"
678,Saab Group,1937,>250,66.39,Micael Johansson,Sweden,Stockholm,"Aerospace, Defence, Manufacture of Transport Equipment"
679,ADM,1902,>250,66.36,Juan R. Luciano,Switzerland,Rolle,"Food, Soft Beverages, Alcohol and Tobacco"
680,Bureau Veritas,1828,>250,66.31,Didier Michaud-Daniel,France,Neuilly-sur-Seine,Consulting and Accounting
681,Salling Group,1906,>250,66.31,Per Bank,Denmark,Brabrand,Retail
682,ID Logistics,2001,>250,66.29,Eric Hemar,France,Orgon,Transportation and Logistics
683,Verkehrsbüro Group,1917,>250,66.26,Martin Winkler,Austria,Wien,Travel and Leisure
684,Miele,1899,>250,66.24,Markus Miele,Germany,Gütersloh,"Semiconductors, Electronics, Electrical Engineering, Hardware"
685,Unieuro,1937,>250,66.24,Giancarlo Nicosanti Monterastelli,Italy,Forlì,Retail
686,Grand Frais,1992,>250,66.23,Bertrand Nomdedeu,France,Givors,Retail
687,MAG (Manchester Airport Group),1938,>250,66.20,Charlie Cornish,United Kingdom,Manchester,Transportation and Logistics
688,Italtel,1921,>250,66.18,Benedetto Di Salvo,Italy,Milano,"IT, Internet, Software and Services"
689,Electronic Arts,1982,>250,66.14,Andrew Wilson,Switzerland,Stockholm,"IT, Internet, Software and Services"
690,Elisa,1882,>250,66.12,Veli-Matti Mattila,Finland,Helsinki,"IT, Internet, Software and Services"
691,Asda,1920,>250,66.11,Mohsin Issa CBE,United Kingdom,Leeds,Retail
692,Eiffage Group,1992,>250,66.07,Benoît de Ruffray,France,Vélizy-Villacoublay,Construction
693,TÜV NORD,1869,>250,66.06,Dr. Dirk Stenkamp,Germany,Hanover,Business Services and Supplies
694,Les Petits Chaperons Rouges,2000,>250,66.04,Sacha Tikhomiroff,France,Saint-Ouen-sur-Seine,Healthcare (Social)
695,El Corte Ingles,1935,>250,66.04,Vaijes El Corte Inglés,Spain,Madrid,Retail
696,Crit Travail Temporaire,1972,>250,65.98,Nathalie JAOUI,France,Paris,Business Services and Supplies
697,Lanxess,2004,>250,65.93,Matthias Zachert,Germany,Cologne,"Oil and Gas Operations, Mining, and Chemicals"
698,Bonnier,1804,>250,65.93,Erik Haegerstrand,Sweden,Stockholm,Media and Advertising
699,Cancom,1992,>250,65.90,Rüdiger Rath,Germany,Munich,"IT, Internet, Software and Services"
700,Komputronik,1996,>250,65.90,Wojciech Buczkowski,Poland,Poznań,"Semiconductors, Electronics, Electrical Engineering, Hardware"
701,SSAB,1878,>250,65.88,Martin Lindqvist,Sweden,Stockholm,"Manufacture and Processing of Materials, Metals and Paper"
702,Greggs,1939,>250,65.88,Roisin Currie,United Kingdom,Newcastle upon Tyne,Restaurants
703,Bourne Leisure,1964,>250,65.88,Paul Flaum,United Kingdom,Hertfordshire,Travel and Leisure
704,Autogrill,1947,>250,65.87,Paolo Roverato,Italy,Novara,Restaurants
705,KFC | Kentucky Fried Chicken,1952,>250,65.86,Sabir Sami,United Kingdom,Woking,Restaurants
706,Kuehne + Nagel,1890,>250,65.85,Stefan Paul,Switzerland,Schindellegi,Transportation and Logistics
707,The Walt Disney Company,1923,>250,65.82,Jan Koeppen,United Kingdom,London,Media and Advertising
708,Travis Perkins,1988,>250,65.81,Nick Roberts,United Kingdom,Northampton,Retail
709,ThyssenKrupp,1999,>250,65.80,Miguel Angel Lopez Borrego,Germany,Essen,"Manufacture and Processing of Materials, Metals and Paper"
710,Albert Heijn,1887,>250,65.79,Marit van Egmond,Netherlands,Zaandam,Retail
711,Loxam,1967,>250,65.79,Gérard Déprez,France,Caudan,Wholesale
712,Metro,1964,>250,65.75,Eric Richer La Fleche,Germany,Düsseldorf,Retail
713,The Linde Group,1879,>250,65.73,Sanjiv Lamba,Germany,Munich,"Aerospace, Defence, Manufacture of Transport Equipment"
714,AXALTA,1866,>250,65.71,Robert Bryant,Switzerland,Basel,"Engineering, Manufacturing"
715,Grupo Agbar,1867,>250,65.67,Àngel Simon,Spain,Barcelona,Utilities
716,Century 21,1971,>250,65.61,Michael Miedler,France,Lisses,Business Services and Supplies
717,Mondelēz International,2012,>250,65.57,Dirk Van De Put,Switzerland,Glattpark,"Food, Soft Beverages, Alcohol and Tobacco"
718,Norauto,1970,>250,65.55,Matthieu Foucart,France,Sainghin-en-Mélantois,Retail
719,MGEN,1946,>250,65.50,Fabrice Heyriès,France,Paris,Insurance
720,Conforama,1967,>250,65.50,Olivier Baraille,France,Lognes,Retail
721,WH Smith,1972,>250,65.49,Carl Cowling,United Kingdom,Swindon,Retail
722,Honda,1948,>250,65.48,Takahiro HACHIGO,United Kingdom,Bracknell,Automotive (Producers and Suppliers)
723,Lear Corporation,1917,>250,65.48,Raymond E. Scott,Spain,Valls,Automotive (Producers and Suppliers)
724,Groupe Matmut,1961,>250,65.47,Nicolas Gomart,France,Rouen,Insurance
725,MSA (Mutualité Sociale Agricole),1900,>250,65.46,Pascal Cormery,France,Caen,Insurance
726,SPIE,1990,>250,65.46,Gauthier Louette,France,Cergy,Construction
727,Benteler,1876,>250,65.42,Ralf Göttel,Austria,Salzbourg,Automotive (Producers and Suppliers)
728,Correos,1716,>250,65.42,Juan Manuel Serrano,Spain,Madrid,Transportation and Logistics
729,Zeiss,1846,>250,65.42,Dr. Karl Lamprecht,Germany,Oberkochen,Health Care Equipment and Services
730,Bolloré Logistics,2008,>250,65.42,Thierry Ehrenbogen,France,Puteaux,Transportation and Logistics
731,Dräger,1889,>250,65.37,Stefan Dräger,Germany,Lübeck,Health Care Equipment and Services
732,Bupa,1947,>250,65.37,Iñaki Ereño,Spain,London,Healthcare (Social)
733,Adient,2016,>250,65.36,Douglas G. DelGrosso,Germany,Burscheid,Automotive (Producers and Suppliers)
734,Derichebourg,2007,>250,65.35,Thomas Derichebourg,France,Paris,Utilities
735,Posti,1638,>250,65.34,Turkka Kuusisto,Finland,Helsinki,Transportation and Logistics
736,Amevida,2014,>250,65.34,Dr. Matthias Eickhoff,Germany,Gelsenkirchen,Business Services and Supplies
737,TCS (Tata Consultancy Services),1992,>250,65.28,Rajesh Gopinathan,Netherlands,Amsterdam,Consulting and Accounting
738,Farmfoods,1954,>250,65.28,George Herd,United Kingdom,Birmingham,Retail
739,NEC Software Solutions,2017,>250,65.27,Stephan Scholl,United Kingdom,London,"IT, Internet, Software and Services"
740,STMicroelectronics,1987,>250,65.25,Jean-Marc Chery,Switzerland,Geneva,"Semiconductors, Electronics, Electrical Engineering, Hardware"
741,Jumbo Supermarkten,1979,>250,65.23,Ton van Veen,Netherlands,Veghel,Retail
742,DZ Bank Group,1883,>250,65.22,Uwe Fröhlich & Dr. Cornelius Riese,Germany,Frankfurt am Main,Banking and Financial Services
743,Strabag,1835,>250,65.19,Thomas Birtel,Austria,Vienna,Construction
744,Bakkavor,1986,>250,65.18,Mike Edwards,United Kingdom,London,"Food, Soft Beverages, Alcohol and Tobacco"
745,Krones,1951,>250,65.17,Christoph Klenk,Germany,Neutraubling,"Engineering, Manufacturing"
746,Fujitsu,1935,>250,65.15,Takahito Tokita,United Kingdom,London,"IT, Internet, Software and Services"
747,Hilti,1941,>250,65.14,Michael Hilti,Liechtenstein,Schaan,Wholesale
748,SEAT,1950,>250,65.11,Wayne Griffiths,Spain,Barcelona,Automotive (Producers and Suppliers)
749,SAMSIC,1986,>250,65.10,Thierry Geffroy,France,Cesson-Sévigné,Business Services and Supplies
750,GLS (General Logistics Systems),1989,>250,65.08,Martin Seidenberg,Netherlands,Oude Meer,Transportation and Logistics
751,Relay,1852,>250,65.05,Quentin Benault,France,Levallois-Perret,Retail
752,adesso,1997,>250,65.05,Michael Kenfenheuer,Germany,Dortmund,"IT, Internet, Software and Services"
753,Econocom,1974,>250,65.04,Jean-Louis Bouchard,France,Puteaux,"IT, Internet, Software and Services"
754,Chaussea,1980,>250,65.02,Gaetan Grieco,France,Valleroy,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
755,Europcar,1949,>250,65.01,Alain Favey,France,Paris,Travel and Leisure
756,KPMG,1987,>250,65.01,Stephanie Hottenhuis,Netherlands,Amstelveen,Consulting and Accounting
757,SKF Group,1907,>250,64.99,Rickard Gustafson,Sweden,Göteborg,"Manufacture and Processing of Materials, Metals and Paper"
758,Subway,1965,>250,64.98,John Chidsey,Netherlands,Amsterdam,Restaurants
759,MAN,1758,>250,64.96,Andreas Tostmann,Germany,Munich,"Engineering, Manufacturing"
760,Lpp,1991,>250,64.95,Marek Piechocki,Poland,Gdansk,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
761,Arla Foods,1987,>250,64.95,Peder Tuborgh,Denmark,Viby J,"Food, Soft Beverages, Alcohol and Tobacco"
762,Brink's,1859,>250,64.94,Douglas A Pertz,United Kingdom,London,Business Services and Supplies
763,Ryanair,1984,>250,64.94,Michael O'Leary,Ireland,Swords,Transportation and Logistics
764,NH Hotel Group,1978,>250,64.90,Ramón Aragonés Marin,Spain,Madrid,Travel and Leisure
765,Arbeiter-Samariter-Bund (ASB),1988,>250,64.88,Martin Fichtmüller,Germany,Cologne,Healthcare (Social)
766,EBP Informatique,1984,>250,64.87,Grégoire Leclercq,France,Rambouillet,Consulting and Accounting
767,Carglass,1986,>250,64.86,Renee Cacchillo,France,Courbevoie,Automotive (Producers and Suppliers)
768,Damartex Group,1953,>250,64.82,Patrick Seghin,France,Roubaix,Retail
769,A2A,2008,>250,64.81,Renato Mazzoncini,Italy,Milan,Utilities
770,NGE,2002,>250,64.78,Antoine Metzger,France,Saint-Étienne-du-Grès,Construction
771,Vinci Group,1899,>250,64.76,Xavier Guillard,France,Nanterre,Transportation and Logistics
772,British Airways,1974,>250,64.70,Sean Doyle,United Kingdom,Harmondsworth,Transportation and Logistics
773,Kaufland,1930,>250,64.66,Frank Schumann,Germany,Neckarsulm,Retail
774,Intrum,1923,>250,64.61,Andrés Rubio,Sweden,Stockholm,Banking and Financial Services
775,Whirlpool,1911,>250,64.61,Marc Bitzer,Italy,Milan,Packaged Goods
776,SAS Scandinavian Airlines System,1946,>250,64.59,Anko Van der Werff,Sweden,Stockholm,Transportation and Logistics
777,Beacon Hospital,2006,>250,64.59,Michael Cullen,Ireland,Dublin,Healthcare (Social)
778,BorgWarner,1880,>250,64.58,Frédéric Lissalde,Germany,Frankfurt,Automotive (Producers and Suppliers)
779,Immobilière 3F,1928,>250,64.56,Anne-Sophie Grave,France,Paris,Business Services and Supplies
780,Valeo,1923,>250,64.56,Christope Périllat,France,Paris,Automotive (Producers and Suppliers)
781,dm-drogerie markt,1973,>250,64.56,Christoph Werner,Germany,Karlsruhe,Retail
782,Migros,1925,>250,64.49,Fabrice Zumbrunnen,Switzerland,Zurich,Retail
783,Halifax,1853,>250,64.48,James Crosby,United Kingdom,Leeds,Banking and Financial Services
784,JYSK,1979,>250,64.44,Jan Bøgh,Denmark,Brabrand,Retail
785,Danfoss,1933,>250,64.41,Kim Fausing,Denmark,Nordborg,"Engineering, Manufacturing"
786,LG Electronics,1947,>250,64.40,Koo Kwang-mo,Poland,Eschborn,"Semiconductors, Electronics, Electrical Engineering, Hardware"
787,Mitchells & Butlers,1898,>250,64.35,Phil Urban,United Kingdom,Birmingham,Restaurants
788,Toshiba,1965,>250,64.32,Taro Shimada,Germany,Düsseldorf,"Semiconductors, Electronics, Electrical Engineering, Hardware"
789,AMAG Group,1945,>250,64.31,Helmut Ruhl,Switzerland,Cham,"Manufacture and Processing of Materials, Metals and Paper"
790,Indra,1993,>250,64.30,Ignacio Mataix,Spain,Madrid,"IT, Internet, Software and Services"
791,Securitas,1934,>250,64.30,Magnus Ahlqvist,Sweden,Stockholm,Business Services and Supplies
792,Alliance Healthcare,1997,>250,64.29,Marco Kerschen,Germany,Frankfurt,Wholesale
793,Suez,1869,>250,64.29,Sabrina Soussan,France,Paris,Utilities
794,Calzedonia,1986,>250,64.25,Sandro Veronesi,Italy,Dossobuono di Villafranca (VR),"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
795,Intersport,1968,>250,64.20,Steve Evers,Switzerland,Bern,"Clothing and Accessories, Sports Equipment (Manufacturing and Retail)"
796,Auchan,1960,>250,64.19,Yves CLAUDE,France,Croix,Retail
797,Hitachi,1910,>250,64.13,Keiji Kojima,United Kingdom,London,"Semiconductors, Electronics, Electrical Engineering, Hardware"
798,Azaé (A2micile),2005,>250,64.13,Pierre Kannengieser,France,Strasbourg,Healthcare (Social)
799,ABUS,1924,>250,64.11,Martin Bemba,Germany,Wetter,"Engineering, Manufacturing"
800,Pilkington,1826,>250,64.05,Roger Leverton,United Kingdom,Lathom,Automotive (Producers and Suppliers)
801,Ferrero,1964,>250,64.04,Giovanni Ferrero,Italy,Alba,"Food, Soft Beverages, Alcohol and Tobacco"
802,Banca Monte Dei Paschi Di Siena,1472,>250,64.01,Luigi Lovaglio,Italy,Siena,Banking and Financial Services
803,Esselunga,1957,>250,64.00,Marina Caprotti,Italy,Milan,Retail
804,SGS,1878,>250,63.97,Frankie Ng,Switzerland,Geneva,Business Services and Supplies
805,Stokrotka,1994,>250,63.91,Arūnas Zimnickas,Poland,Lublin,"Food, Soft Beverages, Alcohol and Tobacco"
806,Wetherspoon,1979,>250,63.83,John Hutson,United Kingdom,Watford,Restaurants
807,Iberia,1927,>250,63.82,Javier SÁNCHEZ-PRIETO,Spain,Madrid,Transportation and Logistics
808,Avaya,2000,>250,63.79,Alan Masarek,Germany,Frankfurt,"IT, Internet, Software and Services"
809,ALBA Group,1968,>250,63.78,dr Robert Arter,Germany,Berlin,Utilities
810,Unipol Gruppo,1963,>250,63.71,Carlo Cimbri,Italy,Bologna,Insurance
