rank,company,founded,employees,score,ceo,state,hq,industry
380,Parsons,1896,"10,001 - 50,000",82.06,Carey Smith,Virginia,Centreville,"Construction, Chemicals, Raw Materials"
381,Unilever,1872,"100,001 - 500,000",82.05,Alan Jope,New Jersey,Englewood Cliffs,Packaged Goods
382,Nucor,1905,"10,001 - 50,000",82.02,Leon J. Topalian,North Carolina,Charlotte,"Engineering, Manufacturing"
383,SAP,1972,"100,001 - 500,000",82,Lloyd Adams,Pennsylvania,Newtown Square,IT Software & Services
384,Dow,1897,"10,001 - 50,000",82,Jim Fitterling,Michigan,Midland,"Construction, Chemicals, Raw Materials"
385,Blue Shield of California,1939,"5,001 - 10,000",82,Paul Markovich,California,Oakland,Insurance
386,GlaxoSmithKline,2000,"50,001 - 100,000",81.96,Emma Walmsley,Pennsylvania,Philadelphia,Drugs & Biotechnology
387,H&R Block,1955,"1,001 - 5,000",81.93,Jeffrey J. Jones II,Missouri,Kansas City,Professional Services
388,Allen Tate Companies,1957,>1000,81.92,Pat Riley,North Carolina,Charlotte,Business Services & Supplies
389,FTI Consulting,1982,"5,001 - 10,000",81.88,Steven H. Gunby,District of Columbia,Washington,Professional Services
390,Ferguson Enterprises,1953,>10000,81.86,Kevin Murphy,Virginia,Newport News,Retail and Wholesale
391,Align Technology,1997,"1,001 - 5,000",81.81,Joseph M. Hogan,Arizona,Tempe,Health Care Equipment & Services
392,Spirit Aero Systems,2005,"10,001 - 50,000",81.8,Pat Shanahan,Kansas,Wichita,Aerospace & Defense
393,Chanel,1910,"10,001 - 50,000",81.75,Alain Wertheimer,New Jersey,Piscataway Township,Packaged Goods
394,Insight Global,2001,>1000,81.74,Bert Bean,Georgia,Atlanta,Business Services & Supplies
395,O'Reilly Auto Parts,1957,"50,001 - 100,000",81.74,Greg Johnson,Missouri,Springfield,Retail and Wholesale
396,American Express Global Business Travel,1850,"10,001 - 50,000",81.74,Paul Abbott,New York,New York,Business Services & Supplies
397,George P. Johnson Experience Marketing,1914,"1,001 - 5,000",81.65,Chris Meyer,Michigan,Auburn Hills,Business Services & Supplies
398,AstraZeneca,1953,"10,001 - 50,000",81.63,Joris Silon,Delaware,Wilmington,Drugs & Biotechnology
399,BMWC Constructors,1955,>1000,81.58,Chris Buckman,Indiana,Indianapolis,"Construction, Chemicals, Raw Materials"
400,AmeriGas,1959,"5,001 - 10,000",81.52,Raymond Kaszuba,Pennsylvania,King of Prussia,Retail and Wholesale
